count_id,store_id,sku_id,count_timestamp,physical_quantity_counted,system_quantity_at_count,variance_units,variance_dollars,count_type,counted_by_employee_id
15015,32,18,2025-03-28 00:00:00,43,44,-1,-7.14,partial,10032
15016,32,150,2025-03-28 00:00:00,38,39,-1,-8.22,partial,10032
15017,32,34,2025-03-28 00:00:00,10,11,-1,-16.68,partial,10032
15018,32,120,2025-03-28 00:00:00,13,13,0,0.0,partial,10032
15019,32,163,2025-03-28 00:00:00,25,26,-1,-15.53,spot,10032
15020,32,95,2025-03-28 00:00:00,47,48,-1,-11.64,partial,10032
15021,32,82,2025-03-28 00:00:00,45,45,0,0.0,partial,10032
15022,32,196,2025-03-28 00:00:00,57,57,0,0.0,spot,10032
15023,32,89,2025-03-28 00:00:00,15,15,0,0.0,full,10032
15024,32,131,2025-03-28 00:00:00,28,28,0,0.0,partial,10032
15025,32,160,2025-03-28 00:00:00,28,29,-1,-2.28,spot,10032
15026,32,48,2025-03-28 00:00:00,50,50,0,0.0,partial,10032
15027,32,198,2025-03-28 00:00:00,20,20,0,0.0,partial,10032
15028,32,162,2025-03-28 00:00:00,9,9,0,0.0,spot,10032
15029,32,195,2025-03-28 00:00:00,34,34,0,0.0,partial,10032
15030,32,166,2025-03-28 00:00:00,36,36,0,0.0,partial,10032
15031,32,139,2025-04-04 00:00:00,43,44,-1,-11.66,partial,10032
15032,32,25,2025-04-04 00:00:00,36,37,-1,-7.14,spot,10032
15033,32,24,2025-04-04 00:00:00,29,30,-1,-4.09,partial,10032
15034,32,194,2025-04-04 00:00:00,51,51,0,0.0,partial,10032
15035,32,88,2025-04-04 00:00:00,47,47,0,0.0,spot,10032
15036,32,115,2025-04-04 00:00:00,14,15,-1,-10.04,partial,10032
15037,32,147,2025-04-04 00:00:00,51,52,-1,-3.13,spot,10032
15038,32,105,2025-04-04 00:00:00,52,54,-2,-26.28,partial,10032
15039,32,73,2025-04-04 00:00:00,25,26,-1,-13.57,partial,10032
15040,32,119,2025-04-04 00:00:00,42,42,0,0.0,partial,10032
15041,32,54,2025-04-04 00:00:00,13,14,-1,-3.05,partial,10032
15042,32,60,2025-04-04 00:00:00,59,59,0,0.0,spot,10032
15043,32,30,2025-04-04 00:00:00,22,23,-1,-16.89,spot,10032
15044,32,5,2025-04-04 00:00:00,14,14,0,0.0,spot,10032
15045,32,67,2025-04-04 00:00:00,12,13,-1,-13.33,spot,10032
15046,32,32,2025-04-04 00:00:00,30,31,-1,-2.89,partial,10032
15047,32,185,2025-04-04 00:00:00,29,29,0,0.0,partial,10032
15048,32,137,2025-04-04 00:00:00,56,57,-1,-13.06,spot,10032
15049,32,175,2025-04-04 00:00:00,17,16,1,12.72,full,10032
15050,32,48,2025-04-04 00:00:00,49,51,-2,-21.8,spot,10032
15051,32,174,2025-04-04 00:00:00,18,18,0,0.0,spot,10032
15052,32,12,2025-04-04 00:00:00,39,41,-2,-27.16,full,10032
15053,32,44,2025-04-04 00:00:00,19,20,-1,-14.45,partial,10032
15054,32,22,2025-04-04 00:00:00,45,45,0,0.0,partial,10032
15055,32,151,2025-04-04 00:00:00,39,39,0,0.0,full,10032
15056,32,13,2025-04-04 00:00:00,25,26,-1,-12.64,partial,10032
15057,32,158,2025-04-04 00:00:00,16,16,0,0.0,partial,10032
15058,32,57,2025-04-04 00:00:00,57,57,0,0.0,spot,10032
15059,32,130,2025-04-04 00:00:00,45,46,-1,-1.88,partial,10032
15060,32,163,2025-04-04 00:00:00,18,18,0,0.0,partial,10032
15061,32,178,2025-04-11 00:00:00,40,41,-1,-16.57,partial,10032
15062,32,106,2025-04-11 00:00:00,29,30,-1,-15.8,partial,10032
15063,32,44,2025-04-11 00:00:00,55,56,-1,-14.45,spot,10032
15064,32,73,2025-04-11 00:00:00,27,28,-1,-13.57,partial,10032
15065,32,14,2025-04-11 00:00:00,45,45,0,0.0,spot,10032
15066,32,104,2025-04-11 00:00:00,55,55,0,0.0,spot,10032
15067,32,32,2025-04-11 00:00:00,45,47,-2,-5.78,partial,10032
15068,32,165,2025-04-11 00:00:00,43,44,-1,-1.52,full,10032
15069,32,140,2025-04-11 00:00:00,38,39,-1,-4.28,partial,10032
15070,32,69,2025-04-11 00:00:00,21,20,1,2.37,partial,10032
15071,32,40,2025-04-11 00:00:00,47,47,0,0.0,partial,10032
15072,32,92,2025-04-11 00:00:00,26,27,-1,-9.87,partial,10032
15073,32,168,2025-04-11 00:00:00,50,50,0,0.0,partial,10032
15074,32,127,2025-04-11 00:00:00,43,44,-1,-7.72,spot,10032
15075,32,177,2025-04-11 00:00:00,42,42,0,0.0,partial,10032
15076,32,26,2025-04-11 00:00:00,57,58,-1,-3.69,spot,10032
15077,32,170,2025-04-11 00:00:00,46,46,0,0.0,partial,10032
15078,32,195,2025-04-11 00:00:00,25,25,0,0.0,spot,10032
15079,32,6,2025-04-11 00:00:00,11,11,0,0.0,partial,10032
15080,32,114,2025-04-11 00:00:00,38,39,-1,-3.85,partial,10032
15081,32,161,2025-04-11 00:00:00,23,23,0,0.0,partial,10032
15082,32,88,2025-04-11 00:00:00,40,41,-1,-1.69,spot,10032
15083,32,8,2025-04-11 00:00:00,58,59,-1,-4.74,partial,10032
15084,32,93,2025-04-11 00:00:00,25,25,0,0.0,full,10032
15085,32,129,2025-04-11 00:00:00,59,59,0,0.0,partial,10032
15086,32,30,2025-04-11 00:00:00,46,46,0,0.0,spot,10032
15087,32,2,2025-04-11 00:00:00,47,48,-1,-6.87,partial,10032
15088,32,63,2025-04-11 00:00:00,24,24,0,0.0,spot,10032
15089,32,141,2025-04-11 00:00:00,13,14,-1,-8.31,partial,10032
15090,32,191,2025-04-11 00:00:00,24,25,-1,-11.49,spot,10032
15091,32,134,2025-04-18 00:00:00,32,32,0,0.0,spot,10032
15092,32,19,2025-04-18 00:00:00,8,8,0,0.0,partial,10032
15093,32,193,2025-04-18 00:00:00,32,33,-1,-2.27,spot,10032
15094,32,33,2025-04-18 00:00:00,26,26,0,0.0,spot,10032
15095,32,133,2025-04-18 00:00:00,54,54,0,0.0,partial,10032
15096,32,42,2025-04-18 00:00:00,42,42,0,0.0,partial,10032
15097,32,57,2025-04-18 00:00:00,9,8,1,16.16,full,10032
15098,32,176,2025-04-18 00:00:00,20,21,-1,-15.47,partial,10032
15099,32,117,2025-04-18 00:00:00,50,51,-1,-9.2,partial,10032
15100,32,71,2025-04-18 00:00:00,10,11,-1,-7.16,partial,10032
15101,32,8,2025-04-18 00:00:00,44,45,-1,-4.74,spot,10032
15102,32,167,2025-04-18 00:00:00,23,24,-1,-2.7,spot,10032
15103,32,89,2025-04-18 00:00:00,51,51,0,0.0,partial,10032
15104,32,112,2025-04-18 00:00:00,57,58,-1,-8.37,partial,10032
15105,32,138,2025-04-18 00:00:00,7,8,-1,-1.9,partial,10032
15106,32,162,2025-04-18 00:00:00,42,44,-2,-11.44,partial,10032
15107,32,66,2025-04-18 00:00:00,51,51,0,0.0,spot,10032
15108,32,24,2025-04-18 00:00:00,15,15,0,0.0,spot,10032
15109,32,55,2025-04-18 00:00:00,24,25,-1,-15.94,spot,10032
15110,32,180,2025-04-18 00:00:00,10,10,0,0.0,partial,10032
15111,32,122,2025-04-18 00:00:00,57,58,-1,-2.77,spot,10032
15112,32,10,2025-04-18 00:00:00,31,33,-2,-34.78,spot,10032
15113,32,97,2025-04-18 00:00:00,46,47,-1,-12.06,spot,10032
15114,32,18,2025-04-18 00:00:00,12,13,-1,-7.14,partial,10032
15115,32,88,2025-04-18 00:00:00,56,58,-2,-3.38,spot,10032
15116,32,131,2025-04-18 00:00:00,46,46,0,0.0,partial,10032
15117,32,52,2025-04-18 00:00:00,59,59,0,0.0,spot,10032
15118,32,35,2025-04-18 00:00:00,42,42,0,0.0,partial,10032
15119,32,108,2025-04-18 00:00:00,38,38,0,0.0,partial,10032
15120,32,50,2025-04-18 00:00:00,18,18,0,0.0,spot,10032
15121,32,157,2025-04-25 00:00:00,53,55,-2,-23.68,partial,10032
15122,32,5,2025-04-25 00:00:00,50,52,-2,-10.94,partial,10032
15123,32,156,2025-04-25 00:00:00,19,19,0,0.0,spot,10032
15124,32,95,2025-04-25 00:00:00,48,48,0,0.0,spot,10032
15125,32,12,2025-04-25 00:00:00,32,31,1,13.58,partial,10032
15126,32,171,2025-04-25 00:00:00,13,13,0,0.0,partial,10032
15127,32,91,2025-04-25 00:00:00,13,13,0,0.0,spot,10032
15128,32,80,2025-04-25 00:00:00,55,56,-1,-16.35,partial,10032
15129,32,184,2025-04-25 00:00:00,34,35,-1,-12.1,partial,10032
15130,32,105,2025-04-25 00:00:00,51,52,-1,-13.14,spot,10032
15131,32,125,2025-04-25 00:00:00,11,11,0,0.0,partial,10032
15132,32,133,2025-04-25 00:00:00,9,9,0,0.0,partial,10032
15133,32,163,2025-04-25 00:00:00,20,20,0,0.0,partial,10032
15134,32,28,2025-04-25 00:00:00,29,30,-1,-2.95,partial,10032
15135,32,24,2025-04-25 00:00:00,25,25,0,0.0,spot,10032
15136,32,152,2025-04-25 00:00:00,20,20,0,0.0,spot,10032
15137,32,143,2025-04-25 00:00:00,55,55,0,0.0,spot,10032
15138,32,135,2025-04-25 00:00:00,10,10,0,0.0,partial,10032
15139,32,79,2025-04-25 00:00:00,7,8,-1,-5.3,spot,10032
15140,32,83,2025-04-25 00:00:00,16,16,0,0.0,spot,10032
15141,32,57,2025-04-25 00:00:00,42,41,1,16.16,full,10032
15142,32,88,2025-04-25 00:00:00,8,8,0,0.0,partial,10032
15143,32,13,2025-04-25 00:00:00,25,26,-1,-12.64,spot,10032
15144,32,14,2025-04-25 00:00:00,46,46,0,0.0,spot,10032
15145,32,7,2025-04-25 00:00:00,28,29,-1,-17.56,spot,10032
15146,32,106,2025-04-25 00:00:00,45,46,-1,-15.8,partial,10032
15147,32,186,2025-04-25 00:00:00,48,49,-1,-2.77,spot,10032
15148,32,18,2025-04-25 00:00:00,32,32,0,0.0,partial,10032
15149,32,62,2025-04-25 00:00:00,15,15,0,0.0,partial,10032
15150,32,190,2025-04-25 00:00:00,52,53,-1,-15.64,spot,10032
15151,33,85,2024-11-01 00:00:00,29,29,0,0.0,spot,10033
15152,33,175,2024-11-01 00:00:00,49,51,-2,-25.44,spot,10033
15153,33,189,2024-11-01 00:00:00,20,21,-1,-2.21,partial,10033
15154,33,71,2024-11-01 00:00:00,35,35,0,0.0,partial,10033
15155,33,190,2024-11-01 00:00:00,51,53,-2,-31.28,spot,10033
15156,33,110,2024-11-01 00:00:00,49,49,0,0.0,spot,10033
15157,33,165,2024-11-01 00:00:00,46,48,-2,-3.04,spot,10033
15158,33,167,2024-11-01 00:00:00,52,53,-1,-2.7,spot,10033
15159,33,51,2024-11-01 00:00:00,42,42,0,0.0,spot,10033
15160,33,36,2024-11-01 00:00:00,38,38,0,0.0,spot,10033
15161,33,65,2024-11-01 00:00:00,28,28,0,0.0,partial,10033
15162,33,76,2024-11-01 00:00:00,49,50,-1,-2.47,partial,10033
15163,33,11,2024-11-01 00:00:00,45,46,-1,-3.36,full,10033
15164,33,106,2024-11-01 00:00:00,53,56,-3,-47.4,partial,10033
15165,33,61,2024-11-01 00:00:00,33,34,-1,-6.79,spot,10033
15166,33,180,2024-11-01 00:00:00,39,39,0,0.0,spot,10033
15167,33,17,2024-11-01 00:00:00,15,15,0,0.0,spot,10033
15168,33,97,2024-11-01 00:00:00,46,47,-1,-12.06,partial,10033
15169,33,131,2024-11-01 00:00:00,40,41,-1,-16.42,partial,10033
15170,33,19,2024-11-01 00:00:00,58,57,1,10.77,partial,10033
15171,33,72,2024-11-01 00:00:00,21,21,0,0.0,partial,10033
15172,33,6,2024-11-01 00:00:00,54,54,0,0.0,spot,10033
15173,33,93,2024-11-01 00:00:00,43,44,-1,-5.16,spot,10033
15174,33,161,2024-11-01 00:00:00,44,44,0,0.0,partial,10033
15175,33,160,2024-11-01 00:00:00,37,39,-2,-4.56,partial,10033
15176,33,122,2024-11-01 00:00:00,9,9,0,0.0,partial,10033
15177,33,128,2024-11-01 00:00:00,21,22,-1,-11.37,spot,10033
15178,33,115,2024-11-01 00:00:00,40,41,-1,-10.04,partial,10033
15179,33,42,2024-11-01 00:00:00,11,11,0,0.0,spot,10033
15180,33,163,2024-11-01 00:00:00,19,20,-1,-15.53,partial,10033
15181,33,109,2024-11-15 00:00:00,37,38,-1,-10.79,partial,10033
15182,33,10,2024-11-15 00:00:00,29,30,-1,-17.39,partial,10033
15183,33,157,2024-11-15 00:00:00,38,39,-1,-11.84,full,10033
15184,33,56,2024-11-15 00:00:00,9,9,0,0.0,partial,10033
15185,33,37,2024-11-15 00:00:00,49,50,-1,-7.87,partial,10033
15186,33,9,2024-11-15 00:00:00,14,15,-1,-4.03,spot,10033
15187,33,119,2024-11-15 00:00:00,54,54,0,0.0,partial,10033
15188,33,151,2024-11-15 00:00:00,9,10,-1,-1.54,partial,10033
15189,33,79,2024-11-15 00:00:00,35,36,-1,-5.3,full,10033
15190,33,34,2024-11-15 00:00:00,55,55,0,0.0,partial,10033
15191,33,117,2024-11-15 00:00:00,53,55,-2,-18.4,spot,10033
15192,33,168,2024-11-15 00:00:00,23,24,-1,-0.52,partial,10033
15193,33,177,2024-11-15 00:00:00,26,26,0,0.0,partial,10033
15194,33,160,2024-11-15 00:00:00,36,38,-2,-4.56,partial,10033
15195,33,72,2024-11-15 00:00:00,41,42,-1,-9.99,full,10033
15196,33,129,2024-11-15 00:00:00,18,18,0,0.0,spot,10033
15197,33,164,2024-11-15 00:00:00,31,31,0,0.0,spot,10033
15198,33,80,2024-11-15 00:00:00,42,42,0,0.0,partial,10033
15199,33,3,2024-11-15 00:00:00,53,54,-1,-6.98,spot,10033
15200,33,199,2024-11-15 00:00:00,35,36,-1,-14.8,partial,10033
15201,33,138,2024-11-15 00:00:00,28,27,1,1.9,partial,10033
15202,33,188,2024-11-15 00:00:00,48,49,-1,-17.07,partial,10033
15203,33,167,2024-11-15 00:00:00,18,19,-1,-2.7,partial,10033
15204,33,64,2024-11-15 00:00:00,40,40,0,0.0,partial,10033
15205,33,196,2024-11-15 00:00:00,25,25,0,0.0,spot,10033
15206,33,124,2024-11-15 00:00:00,55,57,-2,-26.88,full,10033
15207,33,51,2024-11-15 00:00:00,21,21,0,0.0,full,10033
15208,33,30,2024-11-15 00:00:00,50,49,1,16.89,spot,10033
15209,33,66,2024-11-15 00:00:00,21,20,1,17.39,spot,10033
15210,33,96,2024-11-15 00:00:00,20,21,-1,-1.75,spot,10033
15211,33,90,2024-11-29 00:00:00,36,37,-1,-11.58,spot,10033
15212,33,40,2024-11-29 00:00:00,47,48,-1,-1.51,partial,10033
15213,33,80,2024-11-29 00:00:00,46,46,0,0.0,partial,10033
15214,33,167,2024-11-29 00:00:00,47,48,-1,-2.7,partial,10033
15215,33,48,2024-11-29 00:00:00,36,38,-2,-21.8,spot,10033
15216,33,20,2024-11-29 00:00:00,41,41,0,0.0,full,10033
15217,33,77,2024-11-29 00:00:00,53,55,-2,-9.94,partial,10033
15218,33,199,2024-11-29 00:00:00,23,23,0,0.0,partial,10033
15219,33,32,2024-11-29 00:00:00,32,33,-1,-2.89,spot,10033
15220,33,122,2024-11-29 00:00:00,32,32,0,0.0,spot,10033
15221,33,68,2024-11-29 00:00:00,58,59,-1,-4.77,partial,10033
15222,33,56,2024-11-29 00:00:00,51,52,-1,-12.86,partial,10033
15223,33,57,2024-11-29 00:00:00,20,20,0,0.0,partial,10033
15224,33,105,2024-11-29 00:00:00,29,31,-2,-26.28,partial,10033
15225,33,96,2024-11-29 00:00:00,9,9,0,0.0,partial,10033
15226,33,97,2024-11-29 00:00:00,29,30,-1,-12.06,partial,10033
15227,33,14,2024-11-29 00:00:00,42,43,-1,-9.14,partial,10033
15228,33,188,2024-11-29 00:00:00,25,25,0,0.0,partial,10033
15229,33,177,2024-11-29 00:00:00,14,14,0,0.0,spot,10033
15230,33,138,2024-11-29 00:00:00,52,52,0,0.0,spot,10033
15231,33,79,2024-11-29 00:00:00,27,27,0,0.0,spot,10033
15232,33,197,2024-11-29 00:00:00,10,11,-1,-14.02,spot,10033
15233,33,126,2024-11-29 00:00:00,27,27,0,0.0,spot,10033
15234,33,35,2024-11-29 00:00:00,24,24,0,0.0,spot,10033
15235,33,41,2024-11-29 00:00:00,47,47,0,0.0,spot,10033
15236,33,135,2024-11-29 00:00:00,45,46,-1,-5.64,full,10033
15237,33,165,2024-11-29 00:00:00,18,19,-1,-1.52,partial,10033
15238,33,95,2024-11-29 00:00:00,55,56,-1,-11.64,spot,10033
15239,33,7,2024-11-29 00:00:00,28,30,-2,-35.12,partial,10033
15240,33,42,2024-11-29 00:00:00,47,47,0,0.0,spot,10033
15241,33,145,2024-12-13 00:00:00,57,58,-1,-17.91,spot,10033
15242,33,113,2024-12-13 00:00:00,54,54,0,0.0,full,10033
15243,33,76,2024-12-13 00:00:00,49,50,-1,-2.47,spot,10033
15244,33,5,2024-12-13 00:00:00,39,39,0,0.0,partial,10033
15245,33,64,2024-12-13 00:00:00,9,9,0,0.0,spot,10033
15246,33,141,2024-12-13 00:00:00,38,39,-1,-8.31,spot,10033
15247,33,127,2024-12-13 00:00:00,58,58,0,0.0,partial,10033
15248,33,171,2024-12-13 00:00:00,25,26,-1,-11.75,partial,10033
15249,33,190,2024-12-13 00:00:00,30,31,-1,-15.64,spot,10033
15250,33,198,2024-12-13 00:00:00,21,21,0,0.0,full,10033
15251,33,173,2024-12-13 00:00:00,57,58,-1,-1.27,spot,10033
15252,33,46,2024-12-13 00:00:00,50,51,-1,-2.53,spot,10033
15253,33,55,2024-12-13 00:00:00,35,34,1,15.94,spot,10033
15254,33,185,2024-12-13 00:00:00,45,46,-1,-9.99,partial,10033
15255,33,164,2024-12-13 00:00:00,36,36,0,0.0,partial,10033
15256,33,58,2024-12-13 00:00:00,50,51,-1,-4.34,partial,10033
15257,33,196,2024-12-13 00:00:00,42,43,-1,-12.26,partial,10033
15258,33,36,2024-12-13 00:00:00,18,18,0,0.0,spot,10033
15259,33,40,2024-12-13 00:00:00,29,30,-1,-1.51,spot,10033
15260,33,152,2024-12-13 00:00:00,45,46,-1,-12.62,partial,10033
15261,33,136,2024-12-13 00:00:00,8,8,0,0.0,partial,10033
15262,33,89,2024-12-13 00:00:00,58,58,0,0.0,partial,10033
15263,33,167,2024-12-13 00:00:00,52,52,0,0.0,full,10033
15264,33,79,2024-12-13 00:00:00,36,36,0,0.0,spot,10033
15265,33,169,2024-12-13 00:00:00,11,11,0,0.0,partial,10033
15266,33,75,2024-12-13 00:00:00,35,36,-1,-9.64,partial,10033
15267,33,118,2024-12-13 00:00:00,52,52,0,0.0,spot,10033
15268,33,57,2024-12-13 00:00:00,29,29,0,0.0,spot,10033
15269,33,156,2024-12-13 00:00:00,35,36,-1,-5.62,partial,10033
15270,33,35,2024-12-13 00:00:00,26,27,-1,-9.78,spot,10033
15271,33,1,2024-12-27 00:00:00,16,16,0,0.0,spot,10033
15272,33,104,2024-12-27 00:00:00,24,25,-1,-15.07,partial,10033
15273,33,6,2024-12-27 00:00:00,28,28,0,0.0,partial,10033
15274,33,36,2024-12-27 00:00:00,14,14,0,0.0,full,10033
15275,33,29,2024-12-27 00:00:00,38,38,0,0.0,partial,10033
15276,33,152,2024-12-27 00:00:00,18,18,0,0.0,partial,10033
15277,33,114,2024-12-27 00:00:00,21,21,0,0.0,partial,10033
15278,33,119,2024-12-27 00:00:00,25,25,0,0.0,spot,10033
15279,33,57,2024-12-27 00:00:00,33,33,0,0.0,spot,10033
15280,33,192,2024-12-27 00:00:00,47,47,0,0.0,spot,10033
15281,33,122,2024-12-27 00:00:00,14,13,1,2.77,partial,10033
15282,33,137,2024-12-27 00:00:00,36,37,-1,-13.06,full,10033
15283,33,28,2024-12-27 00:00:00,15,15,0,0.0,partial,10033
15284,33,197,2024-12-27 00:00:00,51,52,-1,-14.02,spot,10033
15285,33,154,2024-12-27 00:00:00,50,51,-1,-2.05,partial,10033
15286,33,70,2024-12-27 00:00:00,16,16,0,0.0,partial,10033
15287,33,151,2024-12-27 00:00:00,27,28,-1,-1.54,partial,10033
15288,33,101,2024-12-27 00:00:00,36,36,0,0.0,partial,10033
15289,33,11,2024-12-27 00:00:00,48,48,0,0.0,partial,10033
15290,33,20,2024-12-27 00:00:00,11,11,0,0.0,full,10033
15291,33,179,2024-12-27 00:00:00,29,29,0,0.0,spot,10033
15292,33,148,2024-12-27 00:00:00,38,39,-1,-1.19,full,10033
15293,33,15,2024-12-27 00:00:00,56,57,-1,-11.72,partial,10033
15294,33,166,2024-12-27 00:00:00,44,44,0,0.0,partial,10033
15295,33,115,2024-12-27 00:00:00,23,23,0,0.0,full,10033
15296,33,140,2024-12-27 00:00:00,46,46,0,0.0,spot,10033
15297,33,178,2024-12-27 00:00:00,50,50,0,0.0,spot,10033
15298,33,193,2024-12-27 00:00:00,18,19,-1,-2.27,spot,10033
15299,33,35,2024-12-27 00:00:00,12,12,0,0.0,partial,10033
15300,33,135,2024-12-27 00:00:00,41,42,-1,-5.64,partial,10033
15301,33,190,2025-01-10 00:00:00,49,51,-2,-31.28,partial,10033
15302,33,55,2025-01-10 00:00:00,32,32,0,0.0,spot,10033
15303,33,186,2025-01-10 00:00:00,42,42,0,0.0,spot,10033
15304,33,87,2025-01-10 00:00:00,29,30,-1,-10.53,partial,10033
15305,33,150,2025-01-10 00:00:00,10,11,-1,-8.22,full,10033
15306,33,191,2025-01-10 00:00:00,11,11,0,0.0,partial,10033
15307,33,81,2025-01-10 00:00:00,18,18,0,0.0,partial,10033
15308,33,2,2025-01-10 00:00:00,28,28,0,0.0,spot,10033
15309,33,17,2025-01-10 00:00:00,23,23,0,0.0,spot,10033
15310,33,6,2025-01-10 00:00:00,52,53,-1,-5.49,partial,10033
15311,33,16,2025-01-10 00:00:00,13,13,0,0.0,partial,10033
15312,33,52,2025-01-10 00:00:00,7,8,-1,-3.75,spot,10033
15313,33,29,2025-01-10 00:00:00,56,57,-1,-17.28,spot,10033
15314,33,130,2025-01-10 00:00:00,14,15,-1,-1.88,partial,10033
15315,33,161,2025-01-10 00:00:00,48,48,0,0.0,full,10033
15316,33,181,2025-01-10 00:00:00,50,51,-1,-9.21,spot,10033
15317,33,194,2025-01-10 00:00:00,20,21,-1,-3.82,partial,10033
15318,33,42,2025-01-10 00:00:00,20,21,-1,-15.59,spot,10033
15319,33,104,2025-01-10 00:00:00,12,13,-1,-15.07,spot,10033
15320,33,83,2025-01-10 00:00:00,44,44,0,0.0,full,10033
15321,33,166,2025-01-10 00:00:00,27,27,0,0.0,partial,10033
15322,33,33,2025-01-10 00:00:00,56,55,1,4.37,partial,10033
15323,33,175,2025-01-10 00:00:00,10,10,0,0.0,partial,10033
15324,33,174,2025-01-10 00:00:00,11,11,0,0.0,partial,10033
15325,33,123,2025-01-10 00:00:00,39,40,-1,-16.27,partial,10033
15326,33,53,2025-01-10 00:00:00,39,40,-1,-8.08,partial,10033
15327,33,185,2025-01-10 00:00:00,35,36,-1,-9.99,partial,10033
15328,33,60,2025-01-10 00:00:00,58,58,0,0.0,spot,10033
15329,33,137,2025-01-10 00:00:00,49,49,0,0.0,spot,10033
15330,33,158,2025-01-10 00:00:00,24,24,0,0.0,spot,10033
15331,33,38,2025-01-24 00:00:00,38,39,-1,-12.39,full,10033
15332,33,17,2025-01-24 00:00:00,23,23,0,0.0,spot,10033
15333,33,119,2025-01-24 00:00:00,28,28,0,0.0,partial,10033
15334,33,19,2025-01-24 00:00:00,16,17,-1,-10.77,spot,10033
15335,33,45,2025-01-24 00:00:00,53,53,0,0.0,partial,10033
15336,33,179,2025-01-24 00:00:00,38,40,-2,-35.1,full,10033
15337,33,181,2025-01-24 00:00:00,32,33,-1,-9.21,partial,10033
15338,33,105,2025-01-24 00:00:00,52,52,0,0.0,full,10033
15339,33,40,2025-01-24 00:00:00,31,32,-1,-1.51,partial,10033
15340,33,134,2025-01-24 00:00:00,48,48,0,0.0,full,10033
15341,33,178,2025-01-24 00:00:00,14,15,-1,-16.57,partial,10033
15342,33,150,2025-01-24 00:00:00,15,15,0,0.0,partial,10033
15343,33,54,2025-01-24 00:00:00,28,29,-1,-3.05,spot,10033
15344,33,7,2025-01-24 00:00:00,58,59,-1,-17.56,partial,10033
15345,33,106,2025-01-24 00:00:00,22,23,-1,-15.8,partial,10033
15346,33,160,2025-01-24 00:00:00,59,59,0,0.0,spot,10033
15347,33,131,2025-01-24 00:00:00,56,57,-1,-16.42,partial,10033
15348,33,141,2025-01-24 00:00:00,53,54,-1,-8.31,spot,10033
15349,33,10,2025-01-24 00:00:00,42,42,0,0.0,spot,10033
15350,33,23,2025-01-24 00:00:00,38,37,1,4.38,spot,10033
15351,33,43,2025-01-24 00:00:00,58,59,-1,-1.83,spot,10033
15352,33,63,2025-01-24 00:00:00,41,41,0,0.0,partial,10033
15353,33,113,2025-01-24 00:00:00,44,44,0,0.0,partial,10033
15354,33,44,2025-01-24 00:00:00,10,10,0,0.0,spot,10033
15355,33,127,2025-01-24 00:00:00,43,44,-1,-7.72,spot,10033
15356,33,59,2025-01-24 00:00:00,23,23,0,0.0,partial,10033
15357,33,104,2025-01-24 00:00:00,8,9,-1,-15.07,spot,10033
15358,33,93,2025-01-24 00:00:00,50,51,-1,-5.16,partial,10033
15359,33,121,2025-01-24 00:00:00,44,45,-1,-17.44,spot,10033
15360,33,65,2025-01-24 00:00:00,52,53,-1,-2.65,full,10033
15361,33,24,2025-02-07 00:00:00,19,19,0,0.0,partial,10033
15362,33,34,2025-02-07 00:00:00,35,35,0,0.0,partial,10033
15363,33,143,2025-02-07 00:00:00,44,45,-1,-15.32,spot,10033
15364,33,39,2025-02-07 00:00:00,17,18,-1,-1.64,spot,10033
15365,33,135,2025-02-07 00:00:00,20,21,-1,-5.64,spot,10033
15366,33,117,2025-02-07 00:00:00,45,46,-1,-9.2,partial,10033
15367,33,5,2025-02-07 00:00:00,29,30,-1,-5.47,spot,10033
15368,33,192,2025-02-07 00:00:00,43,45,-2,-9.64,spot,10033
15369,33,193,2025-02-07 00:00:00,30,31,-1,-2.27,partial,10033
15370,33,49,2025-02-07 00:00:00,42,42,0,0.0,partial,10033
15371,33,200,2025-02-07 00:00:00,37,38,-1,-16.45,spot,10033
15372,33,62,2025-02-07 00:00:00,16,15,1,1.71,partial,10033
15373,33,33,2025-02-07 00:00:00,35,35,0,0.0,spot,10033
15374,33,8,2025-02-07 00:00:00,51,52,-1,-4.74,spot,10033
15375,33,74,2025-02-07 00:00:00,25,26,-1,-3.41,partial,10033
15376,33,99,2025-02-07 00:00:00,32,33,-1,-6.42,full,10033
15377,33,152,2025-02-07 00:00:00,19,20,-1,-12.62,spot,10033
15378,33,53,2025-02-07 00:00:00,48,48,0,0.0,spot,10033
15379,33,199,2025-02-07 00:00:00,21,21,0,0.0,spot,10033
15380,33,191,2025-02-07 00:00:00,10,10,0,0.0,partial,10033
15381,33,138,2025-02-07 00:00:00,51,51,0,0.0,partial,10033
15382,33,172,2025-02-07 00:00:00,58,59,-1,-2.85,spot,10033
15383,33,2,2025-02-07 00:00:00,22,23,-1,-6.87,partial,10033
15384,33,113,2025-02-07 00:00:00,43,43,0,0.0,partial,10033
15385,33,85,2025-02-07 00:00:00,57,58,-1,-5.85,spot,10033
15386,33,151,2025-02-07 00:00:00,33,34,-1,-1.54,spot,10033
15387,33,73,2025-02-07 00:00:00,19,20,-1,-13.57,spot,10033
15388,33,13,2025-02-07 00:00:00,28,28,0,0.0,partial,10033
15389,33,120,2025-02-07 00:00:00,42,43,-1,-3.41,spot,10033
15390,33,6,2025-02-07 00:00:00,26,26,0,0.0,partial,10033
15391,33,123,2025-02-21 00:00:00,50,50,0,0.0,spot,10033
