store_id,date,local_crime_index,local_unemployment_rate,weather_summary,is_holiday
25,2024-11-30,35,4.0,clear,False
25,2024-12-01,54,4.13,cloudy,False
25,2024-12-02,51,3.7,cloudy,False
25,2024-12-03,42,4.53,clear,False
25,2024-12-04,27,4.48,clear,False
25,2024-12-05,39,5.0,clear,False
25,2024-12-06,31,4.53,clear,False
25,2024-12-07,33,4.44,rain,False
25,2024-12-08,39,3.99,clear,False
25,2024-12-09,35,3.64,clear,False
25,2024-12-10,28,4.75,rain,False
25,2024-12-11,30,4.65,clear,False
25,2024-12-12,34,4.28,cloudy,False
25,2024-12-13,27,4.76,clear,False
25,2024-12-14,32,4.16,clear,False
25,2024-12-15,32,4.37,cloudy,False
25,2024-12-16,36,4.47,clear,False
25,2024-12-17,38,3.95,rain,False
25,2024-12-18,28,4.37,clear,False
25,2024-12-19,36,4.25,cloudy,False
25,2024-12-20,28,4.35,rain,False
25,2024-12-21,32,3.71,clear,False
25,2024-12-22,47,4.36,clear,False
25,2024-12-23,39,4.44,clear,False
25,2024-12-24,41,4.2,clear,False
25,2024-12-25,41,4.16,cloudy,True
25,2024-12-26,34,4.36,clear,False
25,2024-12-27,41,4.63,clear,False
25,2024-12-28,26,4.27,cloudy,False
25,2024-12-29,43,4.5,cloudy,False
25,2024-12-30,36,4.56,clear,False
25,2024-12-31,39,4.54,cloudy,True
25,2025-01-01,29,4.17,clear,True
25,2025-01-02,24,3.98,rain,False
25,2025-01-03,39,3.96,clear,False
25,2025-01-04,27,4.14,snow,False
25,2025-01-05,28,4.44,rain,False
25,2025-01-06,32,4.6,clear,False
25,2025-01-07,46,4.05,rain,False
25,2025-01-08,35,4.82,rain,False
25,2025-01-09,35,3.66,snow,False
25,2025-01-10,36,4.06,snow,False
25,2025-01-11,40,4.36,clear,False
25,2025-01-12,47,4.33,rain,False
25,2025-01-13,39,3.65,snow,False
25,2025-01-14,53,4.22,rain,False
25,2025-01-15,45,4.21,storm,False
25,2025-01-16,49,4.26,clear,False
25,2025-01-17,40,3.98,clear,False
25,2025-01-18,41,4.35,cloudy,False
25,2025-01-19,36,4.67,clear,False
25,2025-01-20,44,4.9,rain,False
25,2025-01-21,40,3.95,clear,False
25,2025-01-22,29,4.46,storm,False
25,2025-01-23,24,4.08,clear,False
25,2025-01-24,27,4.26,clear,False
25,2025-01-25,23,4.37,clear,False
25,2025-01-26,42,4.79,clear,False
25,2025-01-27,39,3.87,clear,False
25,2025-01-28,23,4.05,cloudy,False
25,2025-01-29,48,4.44,clear,False
25,2025-01-30,33,3.81,rain,False
25,2025-01-31,32,3.59,storm,False
25,2025-02-01,32,4.24,clear,False
25,2025-02-02,28,4.8,clear,False
25,2025-02-03,41,3.96,clear,False
25,2025-02-04,33,4.52,clear,False
25,2025-02-05,29,4.18,rain,False
25,2025-02-06,50,4.12,cloudy,False
25,2025-02-07,36,4.46,snow,False
25,2025-02-08,36,4.42,cloudy,False
25,2025-02-09,44,3.88,clear,False
25,2025-02-10,33,3.93,rain,False
25,2025-02-11,37,4.44,cloudy,False
25,2025-02-12,36,4.37,clear,False
25,2025-02-13,25,4.18,cloudy,False
25,2025-02-14,33,3.99,clear,False
25,2025-02-15,22,3.86,storm,False
25,2025-02-16,28,4.12,clear,False
25,2025-02-17,47,4.58,snow,False
25,2025-02-18,43,4.72,snow,False
25,2025-02-19,24,4.52,cloudy,False
25,2025-02-20,35,4.18,clear,False
25,2025-02-21,43,4.47,clear,False
25,2025-02-22,46,3.71,storm,False
25,2025-02-23,32,3.92,snow,False
25,2025-02-24,36,4.41,clear,False
25,2025-02-25,46,4.71,clear,False
25,2025-02-26,30,4.49,cloudy,False
25,2025-02-27,31,3.99,cloudy,False
25,2025-02-28,41,4.53,clear,False
25,2025-03-01,46,3.76,rain,False
25,2025-03-02,40,3.66,cloudy,False
25,2025-03-03,37,4.19,clear,False
25,2025-03-04,29,4.57,cloudy,False
25,2025-03-05,50,4.4,snow,False
25,2025-03-06,44,4.23,cloudy,False
25,2025-03-07,21,4.58,cloudy,False
25,2025-03-08,41,3.99,rain,False
25,2025-03-09,37,4.4,rain,False
25,2025-03-10,34,4.34,clear,False
25,2025-03-11,23,4.41,clear,False
25,2025-03-12,34,3.88,cloudy,False
25,2025-03-13,35,3.52,cloudy,False
25,2025-03-14,35,4.39,cloudy,False
25,2025-03-15,31,3.65,cloudy,False
25,2025-03-16,30,4.37,rain,False
25,2025-03-17,50,3.98,cloudy,False
25,2025-03-18,44,4.37,clear,False
25,2025-03-19,26,4.51,clear,False
25,2025-03-20,33,4.42,clear,False
25,2025-03-21,46,4.13,clear,False
25,2025-03-22,42,4.76,clear,False
25,2025-03-23,30,3.9,clear,False
25,2025-03-24,50,4.18,clear,False
25,2025-03-25,34,4.17,rain,False
25,2025-03-26,35,4.77,cloudy,False
25,2025-03-27,21,4.04,snow,False
25,2025-03-28,36,4.3,rain,False
25,2025-03-29,37,4.73,cloudy,False
25,2025-03-30,33,4.53,clear,False
25,2025-03-31,25,4.2,rain,False
25,2025-04-01,34,4.08,cloudy,False
25,2025-04-02,28,4.11,clear,False
25,2025-04-03,49,4.62,clear,False
25,2025-04-04,26,4.06,cloudy,False
25,2025-04-05,24,4.33,clear,False
25,2025-04-06,40,3.97,snow,False
25,2025-04-07,33,3.9,cloudy,False
25,2025-04-08,37,3.94,cloudy,False
25,2025-04-09,53,4.36,clear,False
25,2025-04-10,39,3.32,clear,False
25,2025-04-11,36,4.26,rain,False
25,2025-04-12,34,4.31,clear,False
25,2025-04-13,33,4.12,cloudy,False
25,2025-04-14,23,4.65,clear,False
25,2025-04-15,41,4.62,snow,False
25,2025-04-16,33,4.33,clear,False
25,2025-04-17,43,3.93,clear,False
25,2025-04-18,32,4.09,rain,False
25,2025-04-19,46,3.97,clear,False
25,2025-04-20,48,4.5,clear,False
25,2025-04-21,27,4.16,clear,False
25,2025-04-22,13,4.29,clear,False
25,2025-04-23,29,4.14,clear,False
25,2025-04-24,20,4.24,snow,False
25,2025-04-25,43,4.09,clear,False
25,2025-04-26,38,4.44,cloudy,False
25,2025-04-27,26,3.97,storm,False
25,2025-04-28,40,4.38,rain,False
25,2025-04-29,29,4.21,clear,False
25,2025-04-30,19,4.32,cloudy,False
25,2025-05-01,35,4.52,cloudy,False
26,2024-11-01,77,6.07,clear,False
26,2024-11-02,72,5.72,cloudy,False
26,2024-11-03,81,6.09,snow,False
26,2024-11-04,76,6.53,cloudy,False
26,2024-11-05,70,5.31,clear,False
26,2024-11-06,72,5.5,clear,False
26,2024-11-07,65,6.27,cloudy,False
26,2024-11-08,70,5.74,cloudy,False
26,2024-11-09,84,5.66,storm,False
26,2024-11-10,78,4.94,cloudy,False
26,2024-11-11,75,5.71,clear,False
26,2024-11-12,72,5.76,cloudy,False
26,2024-11-13,72,5.52,clear,False
26,2024-11-14,69,5.9,cloudy,False
26,2024-11-15,67,5.6,rain,False
26,2024-11-16,66,5.72,clear,False
26,2024-11-17,74,5.88,clear,False
26,2024-11-18,90,5.31,cloudy,False
26,2024-11-19,80,6.04,clear,False
26,2024-11-20,61,5.31,rain,False
26,2024-11-21,78,5.48,clear,False
26,2024-11-22,76,6.07,cloudy,False
26,2024-11-23,69,5.99,clear,False
26,2024-11-24,68,5.77,clear,False
26,2024-11-25,76,5.71,storm,False
26,2024-11-26,68,5.56,clear,False
26,2024-11-27,76,5.79,cloudy,False
26,2024-11-28,71,5.38,clear,True
26,2024-11-29,74,5.58,cloudy,False
26,2024-11-30,71,5.57,clear,False
26,2024-12-01,77,5.17,clear,False
26,2024-12-02,71,5.34,cloudy,False
26,2024-12-03,82,6.27,clear,False
26,2024-12-04,76,5.86,cloudy,False
26,2024-12-05,66,6.19,cloudy,False
26,2024-12-06,73,5.77,snow,False
26,2024-12-07,73,5.53,cloudy,False
26,2024-12-08,72,5.58,cloudy,False
26,2024-12-09,74,5.68,snow,False
26,2024-12-10,74,5.85,cloudy,False
26,2024-12-11,68,5.64,clear,False
26,2024-12-12,64,5.71,clear,False
26,2024-12-13,70,5.31,clear,False
26,2024-12-14,64,5.94,cloudy,False
26,2024-12-15,79,5.92,cloudy,False
26,2024-12-16,67,6.18,clear,False
26,2024-12-17,78,5.6,snow,False
26,2024-12-18,78,5.58,clear,False
26,2024-12-19,51,6.2,cloudy,False
26,2024-12-20,73,5.18,clear,False
26,2024-12-21,78,5.31,clear,False
26,2024-12-22,73,5.28,clear,False
26,2024-12-23,69,5.85,clear,False
26,2024-12-24,75,5.45,clear,False
26,2024-12-25,76,5.59,cloudy,True
26,2024-12-26,93,5.71,clear,False
26,2024-12-27,69,5.33,clear,False
26,2024-12-28,81,5.78,snow,False
26,2024-12-29,72,5.92,clear,False
26,2024-12-30,87,5.47,clear,False
26,2024-12-31,92,5.36,cloudy,True
26,2025-01-01,87,5.76,storm,True
26,2025-01-02,69,5.47,rain,False
26,2025-01-03,79,5.75,snow,False
26,2025-01-04,83,5.6,cloudy,False
26,2025-01-05,70,5.35,cloudy,False
26,2025-01-06,78,5.81,clear,False
26,2025-01-07,62,5.71,clear,False
26,2025-01-08,69,5.94,rain,False
26,2025-01-09,77,5.64,clear,False
26,2025-01-10,71,5.93,clear,False
26,2025-01-11,78,5.78,clear,False
26,2025-01-12,75,5.33,clear,False
26,2025-01-13,75,6.15,clear,False
26,2025-01-14,78,5.64,cloudy,False
26,2025-01-15,72,5.99,clear,False
26,2025-01-16,77,5.54,cloudy,False
26,2025-01-17,86,5.2,cloudy,False
26,2025-01-18,77,5.49,cloudy,False
26,2025-01-19,87,5.88,clear,False
26,2025-01-20,86,5.43,rain,False
26,2025-01-21,81,5.39,clear,False
26,2025-01-22,91,5.69,clear,False
26,2025-01-23,74,5.89,rain,False
26,2025-01-24,91,5.37,rain,False
26,2025-01-25,88,5.9,rain,False
26,2025-01-26,81,5.95,cloudy,False
26,2025-01-27,76,4.93,snow,False
26,2025-01-28,69,6.18,clear,False
26,2025-01-29,67,5.67,cloudy,False
26,2025-01-30,78,6.01,snow,False
26,2025-01-31,71,5.82,cloudy,False
26,2025-02-01,56,5.95,cloudy,False
26,2025-02-02,86,5.42,cloudy,False
26,2025-02-03,75,5.93,cloudy,False
26,2025-02-04,71,5.45,rain,False
26,2025-02-05,85,4.93,clear,False
26,2025-02-06,73,5.56,clear,False
26,2025-02-07,82,5.75,clear,False
26,2025-02-08,58,5.16,clear,False
26,2025-02-09,77,6.06,rain,False
26,2025-02-10,84,5.69,cloudy,False
26,2025-02-11,71,5.77,rain,False
26,2025-02-12,77,5.35,clear,False
26,2025-02-13,78,5.87,clear,False
26,2025-02-14,76,5.99,rain,False
26,2025-02-15,68,5.99,cloudy,False
26,2025-02-16,77,5.43,cloudy,False
26,2025-02-17,82,5.43,storm,False
26,2025-02-18,77,5.68,cloudy,False
26,2025-02-19,71,5.61,cloudy,False
26,2025-02-20,55,5.5,cloudy,False
26,2025-02-21,69,5.53,clear,False
26,2025-02-22,85,5.78,clear,False
26,2025-02-23,74,5.78,clear,False
26,2025-02-24,69,6.16,clear,False
26,2025-02-25,74,6.39,snow,False
26,2025-02-26,84,5.9,clear,False
26,2025-02-27,69,5.68,clear,False
26,2025-02-28,80,5.44,clear,False
26,2025-03-01,82,4.79,clear,False
26,2025-03-02,71,5.62,snow,False
26,2025-03-03,70,5.3,cloudy,False
26,2025-03-04,77,5.97,cloudy,False
26,2025-03-05,62,6.22,clear,False
26,2025-03-06,68,5.39,cloudy,False
26,2025-03-07,74,5.94,clear,False
26,2025-03-08,70,5.62,clear,False
26,2025-03-09,82,5.94,storm,False
26,2025-03-10,65,5.33,snow,False
26,2025-03-11,76,5.51,clear,False
26,2025-03-12,70,5.74,snow,False
26,2025-03-13,80,6.06,rain,False
26,2025-03-14,69,6.09,rain,False
26,2025-03-15,72,5.26,rain,False
26,2025-03-16,77,5.96,clear,False
26,2025-03-17,82,5.56,snow,False
26,2025-03-18,78,5.96,cloudy,False
26,2025-03-19,63,5.38,clear,False
26,2025-03-20,58,5.67,rain,False
26,2025-03-21,76,6.05,clear,False
26,2025-03-22,73,5.19,clear,False
26,2025-03-23,87,5.68,rain,False
26,2025-03-24,79,5.41,cloudy,False
26,2025-03-25,67,6.27,cloudy,False
26,2025-03-26,80,5.66,clear,False
26,2025-03-27,80,5.91,clear,False
26,2025-03-28,75,5.29,clear,False
26,2025-03-29,66,5.51,cloudy,False
26,2025-03-30,66,5.94,clear,False
26,2025-03-31,76,5.43,cloudy,False
26,2025-04-01,79,5.68,cloudy,False
26,2025-04-02,82,5.38,cloudy,False
26,2025-04-03,65,5.67,clear,False
26,2025-04-04,71,5.78,storm,False
26,2025-04-05,80,5.72,clear,False
26,2025-04-06,74,6.01,cloudy,False
26,2025-04-07,69,5.88,rain,False
26,2025-04-08,69,5.38,cloudy,False
26,2025-04-09,79,5.31,clear,False
26,2025-04-10,76,5.46,clear,False
26,2025-04-11,78,5.9,clear,False
26,2025-04-12,68,6.02,clear,False
26,2025-04-13,75,5.53,snow,False
26,2025-04-14,78,5.65,snow,False
26,2025-04-15,82,5.82,clear,False
26,2025-04-16,66,5.65,clear,False
26,2025-04-17,69,6.02,clear,False
26,2025-04-18,70,5.84,clear,False
26,2025-04-19,82,5.85,clear,False
26,2025-04-20,77,6.0,rain,False
26,2025-04-21,71,5.42,cloudy,False
26,2025-04-22,76,5.7,clear,False
26,2025-04-23,63,5.55,cloudy,False
26,2025-04-24,67,5.81,clear,False
26,2025-04-25,75,5.86,snow,False
26,2025-04-26,84,6.08,cloudy,False
26,2025-04-27,79,5.86,clear,False
26,2025-04-28,84,5.61,rain,False
26,2025-04-29,70,5.42,cloudy,False
26,2025-04-30,82,5.43,rain,False
26,2025-05-01,74,5.93,clear,False
27,2024-11-01,73,7.25,clear,False
27,2024-11-02,87,7.21,storm,False
27,2024-11-03,73,7.27,clear,False
27,2024-11-04,78,7.38,cloudy,False
27,2024-11-05,75,6.97,cloudy,False
27,2024-11-06,65,7.28,cloudy,False
27,2024-11-07,89,7.69,clear,False
27,2024-11-08,88,7.16,cloudy,False
27,2024-11-09,88,7.21,storm,False
27,2024-11-10,72,7.69,clear,False
27,2024-11-11,65,7.04,clear,False
27,2024-11-12,71,7.19,clear,False
27,2024-11-13,66,7.22,clear,False
27,2024-11-14,84,7.58,clear,False
27,2024-11-15,81,7.19,cloudy,False
27,2024-11-16,77,6.94,cloudy,False
27,2024-11-17,93,7.28,clear,False
27,2024-11-18,85,7.78,storm,False
27,2024-11-19,71,7.43,clear,False
27,2024-11-20,76,7.2,cloudy,False
27,2024-11-21,69,7.15,snow,False
27,2024-11-22,95,7.4,cloudy,False
27,2024-11-23,59,7.42,rain,False
27,2024-11-24,77,7.05,clear,False
27,2024-11-25,58,6.94,clear,False
27,2024-11-26,67,7.91,snow,False
27,2024-11-27,61,7.03,rain,False
27,2024-11-28,69,7.57,clear,True
27,2024-11-29,77,7.58,clear,False
27,2024-11-30,74,8.08,clear,False
27,2024-12-01,79,7.16,cloudy,False
27,2024-12-02,67,7.29,clear,False
27,2024-12-03,76,7.11,clear,False
27,2024-12-04,67,7.25,clear,False
27,2024-12-05,71,7.65,rain,False
27,2024-12-06,67,7.47,snow,False
27,2024-12-07,73,6.96,clear,False
27,2024-12-08,84,6.87,clear,False
27,2024-12-09,80,7.29,clear,False
27,2024-12-10,61,7.68,clear,False
27,2024-12-11,75,7.14,cloudy,False
27,2024-12-12,71,7.2,rain,False
27,2024-12-13,74,6.96,clear,False
27,2024-12-14,73,7.39,cloudy,False
27,2024-12-15,80,7.22,clear,False
27,2024-12-16,68,7.63,snow,False
27,2024-12-17,67,7.4,cloudy,False
27,2024-12-18,80,7.05,clear,False
27,2024-12-19,86,6.94,clear,False
27,2024-12-20,69,7.04,clear,False
27,2024-12-21,85,7.69,rain,False
27,2024-12-22,66,6.83,rain,False
27,2024-12-23,81,7.62,clear,False
27,2024-12-24,82,7.03,clear,False
27,2024-12-25,82,7.08,clear,True
27,2024-12-26,63,7.72,rain,False
27,2024-12-27,76,6.91,cloudy,False
27,2024-12-28,58,7.17,cloudy,False
27,2024-12-29,74,7.37,clear,False
27,2024-12-30,94,7.42,clear,False
27,2024-12-31,69,7.67,clear,True
27,2025-01-01,60,7.64,rain,True
27,2025-01-02,74,7.21,snow,False
27,2025-01-03,80,7.64,rain,False
27,2025-01-04,84,7.54,clear,False
27,2025-01-05,82,7.89,storm,False
27,2025-01-06,75,7.33,rain,False
27,2025-01-07,85,7.67,clear,False
27,2025-01-08,75,6.81,clear,False
27,2025-01-09,61,7.66,cloudy,False
27,2025-01-10,67,7.21,rain,False
27,2025-01-11,86,6.73,rain,False
27,2025-01-12,66,7.36,clear,False
27,2025-01-13,72,7.3,cloudy,False
27,2025-01-14,81,7.2,clear,False
27,2025-01-15,83,7.14,rain,False
27,2025-01-16,67,6.6,cloudy,False
27,2025-01-17,66,6.96,storm,False
27,2025-01-18,78,7.67,clear,False
27,2025-01-19,67,7.09,clear,False
27,2025-01-20,72,7.06,clear,False
27,2025-01-21,71,7.3,clear,False
27,2025-01-22,77,7.19,clear,False
27,2025-01-23,67,8.04,rain,False
27,2025-01-24,67,7.29,cloudy,False
27,2025-01-25,80,7.53,cloudy,False
27,2025-01-26,87,7.51,cloudy,False
27,2025-01-27,74,7.46,clear,False
27,2025-01-28,74,7.2,clear,False
27,2025-01-29,73,7.37,clear,False
27,2025-01-30,65,7.17,clear,False
27,2025-01-31,91,7.72,cloudy,False
27,2025-02-01,71,6.79,clear,False
27,2025-02-02,70,7.39,cloudy,False
27,2025-02-03,79,7.05,clear,False
27,2025-02-04,76,7.43,rain,False
27,2025-02-05,76,7.24,cloudy,False
27,2025-02-06,71,7.34,clear,False
27,2025-02-07,66,7.76,clear,False
27,2025-02-08,75,7.45,clear,False
27,2025-02-09,75,7.88,clear,False
27,2025-02-10,85,7.1,snow,False
27,2025-02-11,77,7.82,cloudy,False
27,2025-02-12,64,6.95,rain,False
27,2025-02-13,75,7.59,rain,False
27,2025-02-14,71,7.13,cloudy,False
27,2025-02-15,80,7.61,snow,False
27,2025-02-16,81,7.12,clear,False
27,2025-02-17,75,7.37,snow,False
27,2025-02-18,82,6.99,clear,False
27,2025-02-19,69,7.17,snow,False
27,2025-02-20,78,7.5,clear,False
27,2025-02-21,73,7.65,rain,False
27,2025-02-22,80,7.13,clear,False
27,2025-02-23,94,7.29,cloudy,False
27,2025-02-24,74,7.96,cloudy,False
27,2025-02-25,72,7.43,rain,False
27,2025-02-26,69,7.21,clear,False
27,2025-02-27,87,7.25,clear,False
27,2025-02-28,76,7.52,snow,False
27,2025-03-01,67,7.17,snow,False
27,2025-03-02,59,7.68,clear,False
27,2025-03-03,83,7.24,cloudy,False
27,2025-03-04,69,7.35,clear,False
27,2025-03-05,79,7.43,clear,False
27,2025-03-06,77,7.34,rain,False
27,2025-03-07,76,7.07,clear,False
27,2025-03-08,70,7.18,clear,False
27,2025-03-09,81,7.25,clear,False
27,2025-03-10,76,7.8,clear,False
27,2025-03-11,77,7.35,clear,False
27,2025-03-12,58,7.42,snow,False
27,2025-03-13,86,7.85,storm,False
27,2025-03-14,81,7.24,snow,False
27,2025-03-15,83,7.63,cloudy,False
27,2025-03-16,54,7.18,cloudy,False
27,2025-03-17,65,6.77,cloudy,False
27,2025-03-18,88,7.15,clear,False
27,2025-03-19,74,7.08,clear,False
27,2025-03-20,70,7.24,clear,False
27,2025-03-21,68,7.26,snow,False
27,2025-03-22,66,7.36,cloudy,False
27,2025-03-23,65,7.36,clear,False
27,2025-03-24,71,6.9,clear,False
27,2025-03-25,68,7.65,cloudy,False
27,2025-03-26,68,7.27,clear,False
27,2025-03-27,61,7.42,cloudy,False
27,2025-03-28,80,7.12,clear,False
27,2025-03-29,71,7.14,clear,False
27,2025-03-30,81,7.36,cloudy,False
27,2025-03-31,69,7.59,clear,False
27,2025-04-01,74,6.98,clear,False
27,2025-04-02,57,7.43,cloudy,False
27,2025-04-03,85,7.25,clear,False
27,2025-04-04,65,6.89,clear,False
27,2025-04-05,74,7.13,clear,False
27,2025-04-06,79,7.26,snow,False
27,2025-04-07,87,7.33,clear,False
27,2025-04-08,57,7.94,cloudy,False
27,2025-04-09,79,7.21,clear,False
27,2025-04-10,62,7.33,clear,False
27,2025-04-11,84,7.49,cloudy,False
27,2025-04-12,70,7.26,clear,False
27,2025-04-13,82,7.42,rain,False
27,2025-04-14,61,7.37,rain,False
27,2025-04-15,68,7.41,snow,False
27,2025-04-16,72,6.98,clear,False
27,2025-04-17,68,7.64,rain,False
27,2025-04-18,98,8.06,clear,False
27,2025-04-19,68,7.26,rain,False
27,2025-04-20,77,7.32,clear,False
27,2025-04-21,78,7.37,clear,False
27,2025-04-22,72,7.54,clear,False
27,2025-04-23,70,7.56,cloudy,False
27,2025-04-24,84,6.57,clear,False
27,2025-04-25,70,7.34,cloudy,False
27,2025-04-26,70,7.14,cloudy,False
27,2025-04-27,71,7.72,clear,False
27,2025-04-28,79,6.98,clear,False
27,2025-04-29,87,7.16,clear,False
27,2025-04-30,61,7.38,snow,False
27,2025-05-01,85,6.87,clear,False
28,2024-11-01,31,7.06,rain,False
28,2024-11-02,42,6.73,cloudy,False
28,2024-11-03,32,6.59,cloudy,False
28,2024-11-04,43,7.35,cloudy,False
28,2024-11-05,35,6.69,clear,False
28,2024-11-06,40,6.86,cloudy,False
28,2024-11-07,31,6.32,storm,False
28,2024-11-08,31,5.87,cloudy,False
28,2024-11-09,49,6.96,snow,False
28,2024-11-10,44,6.36,cloudy,False
28,2024-11-11,29,6.41,clear,False
28,2024-11-12,48,7.09,cloudy,False
28,2024-11-13,23,7.22,cloudy,False
28,2024-11-14,28,7.09,rain,False
28,2024-11-15,29,6.95,clear,False
28,2024-11-16,33,6.9,storm,False
28,2024-11-17,21,6.9,clear,False
28,2024-11-18,29,6.83,rain,False
28,2024-11-19,41,6.69,rain,False
28,2024-11-20,27,7.13,cloudy,False
28,2024-11-21,31,6.39,storm,False
28,2024-11-22,24,7.09,rain,False
28,2024-11-23,58,7.19,clear,False
28,2024-11-24,38,6.84,rain,False
28,2024-11-25,34,6.75,cloudy,False
28,2024-11-26,32,6.83,snow,False
28,2024-11-27,41,7.24,cloudy,False
28,2024-11-28,35,7.28,rain,True
28,2024-11-29,45,6.78,cloudy,False
28,2024-11-30,37,6.96,clear,False
28,2024-12-01,31,6.73,clear,False
28,2024-12-02,40,6.81,snow,False
28,2024-12-03,46,6.51,cloudy,False
28,2024-12-04,34,6.65,snow,False
28,2024-12-05,34,6.7,clear,False
28,2024-12-06,49,7.02,cloudy,False
28,2024-12-07,38,7.38,rain,False
28,2024-12-08,35,7.21,storm,False
28,2024-12-09,30,6.81,snow,False
28,2024-12-10,31,6.81,storm,False
28,2024-12-11,45,6.89,clear,False
28,2024-12-12,44,6.33,rain,False
28,2024-12-13,33,7.0,snow,False
28,2024-12-14,27,6.88,clear,False
28,2024-12-15,33,6.77,clear,False
28,2024-12-16,28,7.17,storm,False
28,2024-12-17,29,6.48,clear,False
28,2024-12-18,35,7.14,clear,False
28,2024-12-19,39,6.95,clear,False
28,2024-12-20,44,7.42,rain,False
28,2024-12-21,37,6.69,cloudy,False
28,2024-12-22,35,6.68,clear,False
28,2024-12-23,34,7.18,cloudy,False
28,2024-12-24,41,6.53,cloudy,False
28,2024-12-25,19,7.04,cloudy,True
28,2024-12-26,19,7.28,rain,False
28,2024-12-27,27,6.77,rain,False
28,2024-12-28,35,6.88,snow,False
28,2024-12-29,16,7.33,cloudy,False
28,2024-12-30,33,6.45,clear,False
28,2024-12-31,40,7.26,clear,True
28,2025-01-01,30,6.46,rain,True
28,2025-01-02,27,6.72,cloudy,False
28,2025-01-03,30,6.23,clear,False
28,2025-01-04,36,6.4,clear,False
28,2025-01-05,48,6.72,rain,False
28,2025-01-06,30,6.81,clear,False
28,2025-01-07,35,6.77,cloudy,False
28,2025-01-08,30,6.97,clear,False
28,2025-01-09,21,7.49,clear,False
28,2025-01-10,41,6.67,cloudy,False
28,2025-01-11,38,6.97,clear,False
28,2025-01-12,41,6.56,rain,False
28,2025-01-13,32,6.98,clear,False
28,2025-01-14,26,7.11,clear,False
28,2025-01-15,35,6.51,rain,False
28,2025-01-16,3,6.97,cloudy,False
28,2025-01-17,36,6.6,cloudy,False
28,2025-01-18,36,7.14,clear,False
28,2025-01-19,41,6.47,rain,False
28,2025-01-20,25,6.91,clear,False
28,2025-01-21,42,6.56,clear,False
28,2025-01-22,30,6.72,rain,False
28,2025-01-23,32,6.87,rain,False
28,2025-01-24,29,7.23,rain,False
28,2025-01-25,42,7.13,storm,False
28,2025-01-26,25,6.71,clear,False
28,2025-01-27,32,6.9,cloudy,False
28,2025-01-28,39,6.92,clear,False
28,2025-01-29,43,6.51,rain,False
28,2025-01-30,31,6.29,clear,False
28,2025-01-31,38,7.12,clear,False
28,2025-02-01,29,7.35,clear,False
28,2025-02-02,29,6.9,cloudy,False
28,2025-02-03,24,6.87,snow,False
28,2025-02-04,39,6.75,clear,False
28,2025-02-05,30,6.38,rain,False
28,2025-02-06,15,6.67,clear,False
28,2025-02-07,48,7.02,clear,False
28,2025-02-08,29,6.89,clear,False
28,2025-02-09,30,6.55,storm,False
28,2025-02-10,28,7.41,clear,False
28,2025-02-11,26,7.06,clear,False
28,2025-02-12,36,6.47,cloudy,False
28,2025-02-13,33,7.02,snow,False
28,2025-02-14,29,6.74,snow,False
28,2025-02-15,32,6.53,clear,False
28,2025-02-16,40,6.9,clear,False
28,2025-02-17,44,6.89,clear,False
28,2025-02-18,29,6.78,clear,False
28,2025-02-19,31,6.34,clear,False
28,2025-02-20,43,7.01,clear,False
28,2025-02-21,28,6.91,clear,False
28,2025-02-22,41,6.88,clear,False
28,2025-02-23,38,6.93,cloudy,False
28,2025-02-24,28,6.25,clear,False
28,2025-02-25,39,7.43,snow,False
28,2025-02-26,33,6.8,cloudy,False
28,2025-02-27,21,7.21,rain,False
28,2025-02-28,29,6.62,clear,False
28,2025-03-01,36,6.59,snow,False
28,2025-03-02,24,6.76,clear,False
28,2025-03-03,29,6.99,clear,False
28,2025-03-04,40,6.83,snow,False
28,2025-03-05,30,6.58,clear,False
28,2025-03-06,42,6.87,cloudy,False
28,2025-03-07,43,6.81,clear,False
28,2025-03-08,37,6.78,snow,False
28,2025-03-09,31,6.97,clear,False
28,2025-03-10,28,7.14,cloudy,False
28,2025-03-11,26,6.76,cloudy,False
28,2025-03-12,32,6.32,clear,False
28,2025-03-13,27,6.21,clear,False
28,2025-03-14,41,6.89,snow,False
28,2025-03-15,39,6.25,clear,False
28,2025-03-16,34,7.11,clear,False
28,2025-03-17,34,6.93,clear,False
28,2025-03-18,35,6.67,clear,False
28,2025-03-19,32,7.03,snow,False
28,2025-03-20,47,6.95,snow,False
28,2025-03-21,29,6.38,cloudy,False
28,2025-03-22,48,6.39,clear,False
28,2025-03-23,32,6.75,clear,False
28,2025-03-24,28,6.97,cloudy,False
28,2025-03-25,30,6.26,cloudy,False
28,2025-03-26,43,6.87,clear,False
28,2025-03-27,27,7.24,cloudy,False
28,2025-03-28,24,7.17,rain,False
28,2025-03-29,43,6.49,clear,False
28,2025-03-30,39,7.08,cloudy,False
28,2025-03-31,39,6.22,clear,False
28,2025-04-01,30,6.56,storm,False
28,2025-04-02,37,6.91,cloudy,False
28,2025-04-03,33,6.55,rain,False
28,2025-04-04,45,6.56,clear,False
28,2025-04-05,33,6.55,clear,False
28,2025-04-06,33,6.51,clear,False
28,2025-04-07,39,6.51,clear,False
28,2025-04-08,31,7.05,clear,False
28,2025-04-09,24,6.7,cloudy,False
28,2025-04-10,49,7.19,clear,False
28,2025-04-11,39,7.33,clear,False
28,2025-04-12,32,7.36,cloudy,False
