adjustment_id,store_id,sku_id,adjustment_timestamp,adjustment_quantity,reason_code,approved_by_employee_id
24723,27,109,2025-01-13 00:00:00,-2,other,10027
24724,27,56,2024-11-16 00:00:00,-6,damage,10027
24725,27,170,2024-11-22 00:00:00,-3,expiry,10027
24726,27,41,2025-04-11 00:00:00,-1,expiry,10027
24727,27,160,2025-05-01 00:00:00,-1,transfer_out,10027
24728,27,161,2024-11-05 00:00:00,-2,damage,10027
24729,27,67,2025-04-09 00:00:00,-1,expiry,10027
24730,27,151,2025-01-05 00:00:00,-1,damage,10027
24731,27,61,2025-04-10 00:00:00,-1,expiry,10027
24732,27,17,2025-02-23 00:00:00,-1,damage,10027
24733,27,49,2024-12-20 00:00:00,-1,damage,10027
24734,27,173,2024-11-19 00:00:00,-1,employee_meal,10027
24735,27,168,2024-12-13 00:00:00,-1,expiry,10027
24736,27,160,2025-04-29 00:00:00,-1,expiry,10027
24737,27,118,2025-01-01 00:00:00,-3,expiry,10027
24738,27,182,2025-01-31 00:00:00,-6,employee_meal,10027
24739,27,194,2025-03-11 00:00:00,-1,expiry,10027
24740,27,19,2025-01-17 00:00:00,-2,damage,10027
24741,27,109,2024-12-14 00:00:00,-2,employee_meal,10027
24742,27,105,2025-01-05 00:00:00,-1,transfer_out,10027
24743,27,57,2025-03-09 00:00:00,-1,transfer_out,10027
24744,27,26,2025-03-06 00:00:00,-2,employee_meal,10027
24745,27,44,2025-04-18 00:00:00,-1,expiry,10027
24746,27,28,2024-11-12 00:00:00,-2,expiry,10027
24747,27,181,2025-02-02 00:00:00,-2,other,10027
24748,27,16,2025-04-01 00:00:00,-1,transfer_out,10027
24749,27,116,2025-03-25 00:00:00,-1,expiry,10027
24750,27,155,2024-11-12 00:00:00,-1,employee_meal,10027
24751,27,80,2024-11-29 00:00:00,-6,damage,10027
24752,27,119,2025-02-15 00:00:00,-1,employee_meal,10027
24753,27,140,2024-12-01 00:00:00,-1,employee_meal,10027
24754,27,103,2025-02-17 00:00:00,-1,expiry,10027
24755,27,94,2025-01-10 00:00:00,-1,expiry,10027
24756,27,12,2024-11-27 00:00:00,-1,damage,10027
24757,27,65,2025-02-06 00:00:00,-1,employee_meal,10027
24758,27,61,2024-12-11 00:00:00,-1,employee_meal,10027
24759,27,30,2025-03-24 00:00:00,-1,expiry,10027
24760,27,184,2025-01-07 00:00:00,-1,damage,10027
24761,27,96,2025-02-12 00:00:00,-2,expiry,10027
24762,27,46,2025-03-10 00:00:00,-1,employee_meal,10027
24763,27,96,2025-01-22 00:00:00,-1,damage,10027
24764,27,94,2025-01-13 00:00:00,-3,damage,10027
24765,27,40,2024-12-26 00:00:00,-1,expiry,10027
24766,27,9,2025-03-12 00:00:00,-1,expiry,10027
24767,27,46,2025-03-19 00:00:00,-1,expiry,10027
24768,27,128,2025-04-12 00:00:00,-1,expiry,10027
24769,27,189,2025-04-10 00:00:00,-6,expiry,10027
24770,27,131,2024-11-22 00:00:00,-1,damage,10027
24771,27,198,2025-01-15 00:00:00,-3,damage,10027
24772,27,106,2025-03-29 00:00:00,-2,expiry,10027
24773,27,169,2024-11-23 00:00:00,-1,transfer_out,10027
24774,27,78,2025-04-03 00:00:00,-1,transfer_out,10027
24775,27,139,2025-01-02 00:00:00,-2,damage,10027
24776,27,46,2025-02-12 00:00:00,-1,expiry,10027
24777,27,195,2025-01-21 00:00:00,-2,damage,10027
24778,27,35,2024-12-06 00:00:00,-6,damage,10027
24779,27,131,2024-11-07 00:00:00,-2,expiry,10027
24780,27,135,2025-02-12 00:00:00,-1,transfer_out,10027
24781,27,103,2025-04-10 00:00:00,-1,transfer_out,10027
24782,27,116,2025-04-10 00:00:00,-2,employee_meal,10027
24783,27,200,2024-12-24 00:00:00,-1,expiry,10027
24784,27,39,2025-01-02 00:00:00,-6,employee_meal,10027
24785,27,179,2024-11-01 00:00:00,-2,damage,10027
24786,27,89,2025-01-29 00:00:00,-1,other,10027
24787,27,143,2025-03-25 00:00:00,-3,transfer_out,10027
24788,27,198,2024-11-28 00:00:00,-3,expiry,10027
24789,27,67,2025-01-21 00:00:00,-1,damage,10027
24790,27,56,2025-01-23 00:00:00,-3,employee_meal,10027
24791,27,43,2024-11-28 00:00:00,-2,damage,10027
24792,27,157,2025-04-06 00:00:00,-1,damage,10027
24793,27,5,2025-02-24 00:00:00,-1,expiry,10027
24794,27,157,2025-01-23 00:00:00,-2,employee_meal,10027
24795,27,47,2024-12-07 00:00:00,-1,damage,10027
24796,27,167,2025-03-19 00:00:00,-1,damage,10027
24797,27,65,2025-02-11 00:00:00,-1,expiry,10027
24798,27,98,2025-03-31 00:00:00,-1,transfer_out,10027
24799,27,93,2025-02-18 00:00:00,-3,expiry,10027
24800,27,61,2025-03-12 00:00:00,-6,damage,10027
24801,27,17,2025-04-08 00:00:00,-1,expiry,10027
24802,27,182,2024-11-18 00:00:00,-2,damage,10027
24803,27,154,2024-12-07 00:00:00,-1,employee_meal,10027
24804,27,83,2025-02-02 00:00:00,-1,damage,10027
24805,27,130,2024-11-04 00:00:00,-2,expiry,10027
24806,27,142,2024-11-16 00:00:00,-1,damage,10027
24807,27,86,2024-11-09 00:00:00,-1,damage,10027
24808,27,143,2025-03-05 00:00:00,-1,employee_meal,10027
24809,27,20,2024-11-30 00:00:00,-3,expiry,10027
24810,27,163,2024-11-09 00:00:00,-2,damage,10027
24811,27,18,2025-03-17 00:00:00,-1,employee_meal,10027
24812,27,112,2025-01-03 00:00:00,-1,expiry,10027
24813,27,52,2025-03-13 00:00:00,-3,expiry,10027
24814,27,165,2024-12-07 00:00:00,-2,expiry,10027
24815,27,182,2024-11-27 00:00:00,-6,expiry,10027
24816,27,38,2025-04-16 00:00:00,-1,damage,10027
24817,27,1,2025-01-21 00:00:00,-2,employee_meal,10027
24818,27,72,2025-04-15 00:00:00,-1,expiry,10027
24819,27,189,2025-03-22 00:00:00,-1,transfer_out,10027
24820,27,41,2024-11-10 00:00:00,-1,transfer_out,10027
24821,27,143,2024-12-26 00:00:00,-3,other,10027
24822,27,107,2024-11-15 00:00:00,-1,other,10027
24823,27,78,2024-12-09 00:00:00,-1,damage,10027
24824,27,133,2024-11-24 00:00:00,-3,employee_meal,10027
24825,27,35,2025-01-04 00:00:00,-2,damage,10027
24826,27,128,2025-01-30 00:00:00,-1,damage,10027
24827,27,30,2024-12-04 00:00:00,-1,expiry,10027
24828,27,57,2024-12-09 00:00:00,-1,expiry,10027
24829,27,118,2024-12-04 00:00:00,-1,expiry,10027
24830,27,35,2024-12-26 00:00:00,-2,damage,10027
24831,27,49,2025-04-11 00:00:00,-1,expiry,10027
24832,27,9,2024-11-02 00:00:00,-2,employee_meal,10027
24833,27,33,2025-03-21 00:00:00,-1,other,10027
24834,27,24,2025-02-12 00:00:00,-1,employee_meal,10027
24835,27,122,2024-11-28 00:00:00,-1,employee_meal,10027
24836,27,5,2025-02-20 00:00:00,-3,expiry,10027
24837,27,128,2024-11-24 00:00:00,-1,damage,10027
24838,27,52,2025-02-01 00:00:00,-3,expiry,10027
24839,27,62,2025-04-07 00:00:00,-3,expiry,10027
24840,27,47,2025-02-01 00:00:00,-1,transfer_out,10027
24841,27,177,2024-12-17 00:00:00,-1,expiry,10027
24842,27,99,2024-12-24 00:00:00,-1,expiry,10027
24843,27,138,2025-04-26 00:00:00,-1,damage,10027
24844,27,197,2024-12-17 00:00:00,-1,damage,10027
24845,27,79,2025-01-27 00:00:00,-1,damage,10027
24846,27,126,2025-02-22 00:00:00,-1,employee_meal,10027
24847,27,65,2025-02-01 00:00:00,-1,employee_meal,10027
24848,27,68,2024-12-17 00:00:00,-1,damage,10027
24849,27,3,2025-04-12 00:00:00,-2,employee_meal,10027
24850,27,51,2025-04-11 00:00:00,-2,damage,10027
24851,27,92,2025-04-24 00:00:00,-1,damage,10027
24852,27,73,2025-02-23 00:00:00,-1,employee_meal,10027
24853,27,84,2025-02-28 00:00:00,-1,transfer_out,10027
24854,27,31,2024-12-16 00:00:00,-1,employee_meal,10027
24855,27,13,2025-01-14 00:00:00,-2,transfer_out,10027
24856,27,143,2025-03-16 00:00:00,-2,damage,10027
24857,27,33,2025-02-03 00:00:00,-2,expiry,10027
24858,27,115,2024-11-29 00:00:00,-3,other,10027
24859,27,160,2024-12-16 00:00:00,-1,damage,10027
24860,27,150,2025-04-07 00:00:00,-1,employee_meal,10027
24861,27,64,2025-03-23 00:00:00,-1,damage,10027
24862,27,26,2025-05-01 00:00:00,-2,other,10027
24863,27,64,2024-12-12 00:00:00,-1,other,10027
24864,27,131,2025-03-12 00:00:00,-2,expiry,10027
24865,27,189,2025-05-01 00:00:00,-3,transfer_out,10027
24866,27,183,2024-12-19 00:00:00,-2,expiry,10027
24867,27,78,2024-11-03 00:00:00,-1,damage,10027
24868,27,79,2024-12-31 00:00:00,-2,transfer_out,10027
24869,27,77,2025-04-25 00:00:00,-1,expiry,10027
24870,27,185,2025-03-04 00:00:00,-2,expiry,10027
24871,27,4,2025-02-28 00:00:00,-2,transfer_out,10027
24872,27,2,2025-02-01 00:00:00,-2,expiry,10027
24873,27,20,2025-04-17 00:00:00,-2,transfer_out,10027
24874,27,43,2025-02-28 00:00:00,-1,employee_meal,10027
24875,27,193,2025-04-18 00:00:00,-1,transfer_out,10027
24876,27,140,2025-04-04 00:00:00,-2,employee_meal,10027
24877,27,111,2025-04-30 00:00:00,-1,expiry,10027
24878,27,26,2025-01-25 00:00:00,-1,expiry,10027
24879,27,192,2024-12-16 00:00:00,-1,transfer_out,10027
24880,27,111,2025-01-01 00:00:00,-1,transfer_out,10027
24881,27,132,2025-04-27 00:00:00,-2,damage,10027
24882,27,161,2025-02-09 00:00:00,-1,expiry,10027
24883,27,66,2025-03-08 00:00:00,-1,employee_meal,10027
24884,27,191,2025-03-27 00:00:00,-1,transfer_out,10027
24885,27,86,2024-12-19 00:00:00,-1,other,10027
24886,27,39,2025-02-16 00:00:00,-6,other,10027
24887,27,61,2025-01-01 00:00:00,-1,other,10027
24888,27,117,2025-02-05 00:00:00,-1,employee_meal,10027
24889,27,129,2025-02-01 00:00:00,-1,transfer_out,10027
24890,27,102,2025-02-25 00:00:00,-6,damage,10027
24891,27,2,2024-11-27 00:00:00,-3,employee_meal,10027
24892,27,118,2025-02-05 00:00:00,-1,damage,10027
24893,27,16,2025-02-15 00:00:00,-6,expiry,10027
24894,27,97,2024-12-26 00:00:00,-2,transfer_out,10027
24895,27,117,2025-03-27 00:00:00,-3,expiry,10027
24896,27,84,2025-01-10 00:00:00,-1,damage,10027
24897,27,118,2024-11-14 00:00:00,-3,expiry,10027
24898,27,2,2025-04-18 00:00:00,-2,employee_meal,10027
24899,27,51,2025-04-18 00:00:00,-1,expiry,10027
24900,27,101,2024-11-11 00:00:00,-3,expiry,10027
24901,27,132,2025-04-27 00:00:00,-2,damage,10027
24902,27,66,2025-02-25 00:00:00,-2,other,10027
24903,27,64,2024-12-29 00:00:00,-2,expiry,10027
24904,27,69,2025-01-09 00:00:00,-1,employee_meal,10027
24905,27,84,2025-03-02 00:00:00,-1,transfer_out,10027
24906,27,98,2025-04-29 00:00:00,-1,damage,10027
24907,27,76,2025-04-08 00:00:00,-1,expiry,10027
24908,27,10,2025-01-20 00:00:00,-2,damage,10027
24909,27,188,2024-12-02 00:00:00,-2,damage,10027
24910,27,59,2024-11-23 00:00:00,-1,damage,10027
24911,27,105,2025-01-25 00:00:00,-2,other,10027
24912,27,74,2025-01-11 00:00:00,-1,transfer_out,10027
24913,27,48,2024-12-14 00:00:00,-6,damage,10027
24914,27,198,2025-03-24 00:00:00,-6,employee_meal,10027
24915,27,166,2025-04-22 00:00:00,-1,expiry,10027
24916,27,158,2025-03-27 00:00:00,-1,employee_meal,10027
24917,27,51,2024-12-22 00:00:00,-1,expiry,10027
24918,27,100,2024-11-08 00:00:00,-2,expiry,10027
24919,27,22,2025-04-13 00:00:00,-1,transfer_out,10027
24920,27,129,2025-04-02 00:00:00,-1,expiry,10027
24921,27,144,2024-11-01 00:00:00,-1,expiry,10027
24922,27,160,2025-04-29 00:00:00,-3,expiry,10027
24923,27,40,2025-02-04 00:00:00,-1,expiry,10027
24924,27,154,2025-03-02 00:00:00,-6,expiry,10027
24925,27,41,2025-03-21 00:00:00,-1,expiry,10027
24926,27,27,2025-03-20 00:00:00,-1,employee_meal,10027
24927,27,157,2025-02-12 00:00:00,-3,expiry,10027
24928,27,148,2025-03-29 00:00:00,-1,damage,10027
24929,27,153,2024-12-19 00:00:00,-1,damage,10027
24930,27,95,2025-01-11 00:00:00,-1,expiry,10027
24931,27,125,2025-02-27 00:00:00,-2,employee_meal,10027
24932,27,56,2024-12-02 00:00:00,-6,transfer_out,10027
24933,27,22,2024-12-21 00:00:00,-1,expiry,10027
24934,27,79,2025-01-19 00:00:00,-1,expiry,10027
24935,27,106,2024-12-27 00:00:00,-3,expiry,10027
24936,27,91,2025-03-06 00:00:00,-1,transfer_out,10027
24937,27,40,2025-01-02 00:00:00,-1,expiry,10027
24938,27,148,2025-01-20 00:00:00,-2,expiry,10027
24939,27,125,2025-02-13 00:00:00,-1,transfer_out,10027
24940,27,51,2024-12-20 00:00:00,-1,expiry,10027
24941,27,119,2025-03-13 00:00:00,-1,expiry,10027
24942,27,84,2025-02-27 00:00:00,-1,damage,10027
24943,27,32,2024-12-02 00:00:00,-1,expiry,10027
24944,27,9,2025-02-20 00:00:00,-1,employee_meal,10027
24945,27,109,2024-12-23 00:00:00,-2,transfer_out,10027
24946,27,144,2025-03-03 00:00:00,-2,expiry,10027
24947,27,162,2025-04-26 00:00:00,-6,expiry,10027
24948,27,182,2025-04-14 00:00:00,-1,employee_meal,10027
24949,27,68,2025-03-09 00:00:00,-6,damage,10027
24950,27,77,2025-02-06 00:00:00,-1,expiry,10027
24951,27,9,2025-04-23 00:00:00,-1,transfer_out,10027
24952,27,117,2025-03-25 00:00:00,-2,transfer_out,10027
24953,27,160,2025-01-28 00:00:00,-2,expiry,10027
24954,27,17,2025-03-18 00:00:00,-1,expiry,10027
24955,27,40,2025-03-21 00:00:00,-2,damage,10027
24956,27,177,2025-04-07 00:00:00,-1,other,10027
24957,27,27,2025-04-09 00:00:00,-2,expiry,10027
24958,27,21,2025-01-04 00:00:00,-1,transfer_out,10027
24959,27,38,2025-03-17 00:00:00,-1,damage,10027
24960,27,91,2025-01-13 00:00:00,-2,damage,10027
24961,27,176,2024-11-21 00:00:00,-2,expiry,10027
24962,27,44,2024-11-03 00:00:00,-2,expiry,10027
24963,27,152,2024-12-02 00:00:00,-2,transfer_out,10027
24964,27,19,2025-03-10 00:00:00,-2,damage,10027
24965,27,195,2025-01-07 00:00:00,-1,damage,10027
24966,27,177,2025-01-06 00:00:00,-1,damage,10027
24967,27,172,2024-12-24 00:00:00,-1,transfer_out,10027
24968,27,58,2025-03-26 00:00:00,-1,expiry,10027
24969,27,70,2024-11-13 00:00:00,-1,damage,10027
24970,27,124,2025-01-01 00:00:00,-1,expiry,10027
24971,27,61,2025-02-21 00:00:00,-1,expiry,10027
24972,27,48,2025-04-26 00:00:00,-1,damage,10027
24973,27,118,2025-03-12 00:00:00,-6,damage,10027
24974,27,13,2024-11-16 00:00:00,-1,other,10027
24975,27,94,2024-12-29 00:00:00,-2,expiry,10027
24976,27,153,2025-04-19 00:00:00,-2,expiry,10027
24977,27,147,2025-04-09 00:00:00,-1,employee_meal,10027
24978,27,72,2025-03-03 00:00:00,-1,expiry,10027
24979,27,95,2024-12-19 00:00:00,-2,expiry,10027
24980,27,44,2025-03-22 00:00:00,-2,damage,10027
24981,27,177,2024-11-04 00:00:00,-2,expiry,10027
24982,27,168,2025-03-31 00:00:00,-1,transfer_out,10027
24983,27,183,2025-03-25 00:00:00,-1,employee_meal,10027
24984,27,173,2024-11-12 00:00:00,-1,transfer_out,10027
24985,27,12,2025-03-11 00:00:00,-3,damage,10027
24986,27,101,2025-03-27 00:00:00,-1,damage,10027
24987,27,37,2025-03-02 00:00:00,-1,transfer_out,10027
24988,27,77,2025-04-07 00:00:00,-2,expiry,10027
24989,27,115,2025-04-18 00:00:00,-3,expiry,10027
24990,27,158,2024-11-24 00:00:00,-2,expiry,10027
24991,27,160,2025-01-13 00:00:00,-1,expiry,10027
24992,27,3,2025-02-04 00:00:00,-1,damage,10027
24993,27,94,2025-03-07 00:00:00,-2,damage,10027
24994,27,200,2025-01-17 00:00:00,-1,expiry,10027
24995,27,68,2025-01-26 00:00:00,-2,transfer_out,10027
24996,27,130,2024-11-24 00:00:00,-2,expiry,10027
24997,27,194,2025-01-09 00:00:00,-1,transfer_out,10027
24998,27,191,2025-02-09 00:00:00,-3,employee_meal,10027
24999,27,27,2024-11-19 00:00:00,-1,damage,10027
25000,27,160,2025-01-21 00:00:00,-3,transfer_out,10027
25001,27,100,2025-02-13 00:00:00,-1,expiry,10027
25002,27,13,2025-03-10 00:00:00,-1,transfer_out,10027
25003,27,18,2024-12-12 00:00:00,-3,employee_meal,10027
25004,27,97,2025-03-14 00:00:00,-1,employee_meal,10027
25005,27,85,2025-03-01 00:00:00,-1,expiry,10027
25006,27,79,2025-03-18 00:00:00,-1,damage,10027
25007,27,188,2025-03-17 00:00:00,-1,damage,10027
25008,27,31,2024-11-10 00:00:00,-2,expiry,10027
25009,27,170,2025-01-14 00:00:00,-3,damage,10027
25010,27,54,2025-01-25 00:00:00,-3,transfer_out,10027
25011,27,116,2025-01-14 00:00:00,-1,expiry,10027
25012,27,103,2024-11-27 00:00:00,-1,employee_meal,10027
25013,27,27,2025-03-14 00:00:00,-1,employee_meal,10027
25014,27,174,2024-12-04 00:00:00,-1,employee_meal,10027
25015,27,175,2025-01-09 00:00:00,-3,damage,10027
25016,27,32,2025-01-20 00:00:00,-1,expiry,10027
25017,27,66,2025-02-02 00:00:00,-1,expiry,10027
25018,27,78,2025-03-30 00:00:00,-6,expiry,10027
25019,27,13,2025-03-17 00:00:00,-1,employee_meal,10027
25020,27,37,2024-12-23 00:00:00,-1,employee_meal,10027
25021,27,196,2025-01-16 00:00:00,-2,employee_meal,10027
25022,27,114,2025-02-12 00:00:00,-2,damage,10027
25023,27,183,2025-02-26 00:00:00,-1,transfer_out,10027
25024,27,19,2025-04-07 00:00:00,-1,employee_meal,10027
25025,27,117,2024-11-29 00:00:00,-2,damage,10027
25026,27,126,2024-12-20 00:00:00,-2,employee_meal,10027
25027,27,29,2024-11-02 00:00:00,-1,employee_meal,10027
25028,27,176,2024-11-12 00:00:00,-1,other,10027
25029,27,191,2025-01-05 00:00:00,-2,expiry,10027
25030,27,163,2025-03-19 00:00:00,-1,expiry,10027
25031,27,170,2025-02-22 00:00:00,-2,employee_meal,10027
25032,27,73,2025-03-27 00:00:00,-1,other,10027
25033,27,45,2025-04-12 00:00:00,-1,damage,10027
25034,27,38,2025-03-22 00:00:00,-6,damage,10027
25035,27,121,2024-12-04 00:00:00,-1,expiry,10027
25036,27,88,2025-02-23 00:00:00,-1,expiry,10027
25037,27,152,2025-03-06 00:00:00,-6,transfer_out,10027
25038,27,6,2025-04-27 00:00:00,-1,expiry,10027
25039,27,36,2025-03-08 00:00:00,-3,employee_meal,10027
25040,27,35,2025-03-17 00:00:00,-2,damage,10027
25041,27,54,2024-11-15 00:00:00,-1,transfer_out,10027
25042,27,39,2024-11-24 00:00:00,-1,damage,10027
25043,27,131,2025-04-12 00:00:00,-1,expiry,10027
25044,27,62,2024-12-03 00:00:00,-2,employee_meal,10027
25045,27,161,2024-12-20 00:00:00,-1,other,10027
25046,27,103,2025-04-05 00:00:00,-2,damage,10027
25047,27,46,2024-12-26 00:00:00,-1,transfer_out,10027
25048,27,134,2024-11-19 00:00:00,-1,other,10027
25049,27,189,2025-01-12 00:00:00,-2,expiry,10027
25050,27,90,2025-04-21 00:00:00,-1,employee_meal,10027
25051,27,65,2025-04-15 00:00:00,-1,expiry,10027
25052,27,17,2025-03-14 00:00:00,-2,expiry,10027
25053,27,97,2025-03-28 00:00:00,-1,expiry,10027
25054,27,25,2025-03-21 00:00:00,-1,damage,10027
25055,27,22,2025-01-16 00:00:00,-2,employee_meal,10027
25056,27,67,2025-03-23 00:00:00,-1,damage,10027
25057,27,191,2025-04-17 00:00:00,-1,expiry,10027
25058,27,84,2024-12-11 00:00:00,-2,damage,10027
25059,27,47,2024-12-24 00:00:00,-2,transfer_out,10027
25060,27,21,2025-03-07 00:00:00,-3,employee_meal,10027
25061,27,92,2025-02-22 00:00:00,-1,expiry,10027
25062,27,125,2025-03-17 00:00:00,-1,transfer_out,10027
25063,27,101,2024-11-25 00:00:00,-1,damage,10027
25064,27,127,2025-02-17 00:00:00,-6,damage,10027
25065,27,177,2025-04-15 00:00:00,-1,damage,10027
25066,27,33,2025-03-05 00:00:00,-1,expiry,10027
25067,27,49,2025-02-21 00:00:00,-1,expiry,10027
25068,27,124,2025-04-17 00:00:00,-2,expiry,10027
25069,27,19,2025-03-17 00:00:00,-3,transfer_out,10027
25070,27,105,2025-01-27 00:00:00,-1,damage,10027
25071,27,118,2024-12-06 00:00:00,-1,expiry,10027
25072,27,34,2025-03-07 00:00:00,-1,expiry,10027
25073,27,127,2025-02-04 00:00:00,-1,expiry,10027
25074,27,197,2025-02-22 00:00:00,-2,damage,10027
25075,27,15,2025-04-09 00:00:00,-2,damage,10027
25076,27,200,2025-01-07 00:00:00,-3,transfer_out,10027
25077,27,52,2025-01-07 00:00:00,-3,transfer_out,10027
25078,27,160,2024-12-24 00:00:00,-6,employee_meal,10027
25079,27,92,2025-03-08 00:00:00,-2,damage,10027
25080,27,72,2024-12-30 00:00:00,-6,damage,10027
25081,27,170,2025-03-27 00:00:00,-2,transfer_out,10027
25082,27,119,2024-12-09 00:00:00,-1,other,10027
25083,27,133,2025-02-26 00:00:00,-2,damage,10027
25084,27,70,2025-02-19 00:00:00,-3,expiry,10027
25085,27,136,2024-12-04 00:00:00,-1,expiry,10027
25086,27,24,2025-01-20 00:00:00,-1,expiry,10027
25087,27,114,2025-03-03 00:00:00,-1,employee_meal,10027
25088,27,165,2025-04-29 00:00:00,-6,damage,10027
25089,27,125,2025-03-25 00:00:00,-2,expiry,10027
25090,27,19,2024-11-16 00:00:00,-3,damage,10027
25091,27,128,2025-04-05 00:00:00,-1,expiry,10027
25092,27,172,2025-03-27 00:00:00,-2,transfer_out,10027
25093,27,174,2025-01-31 00:00:00,-1,damage,10027
25094,27,194,2025-02-24 00:00:00,-1,damage,10027
25095,27,108,2024-12-06 00:00:00,-1,damage,10027
25096,27,55,2025-04-11 00:00:00,-1,other,10027
25097,27,47,2024-12-29 00:00:00,-1,damage,10027
25098,27,146,2025-01-28 00:00:00,-3,expiry,10027
25099,27,157,2025-02-05 00:00:00,-1,expiry,10027
25100,27,25,2025-03-25 00:00:00,-3,damage,10027
25101,27,20,2025-02-08 00:00:00,-6,expiry,10027
25102,27,64,2025-04-06 00:00:00,-1,expiry,10027
25103,27,70,2025-03-23 00:00:00,-3,expiry,10027
25104,27,76,2024-12-20 00:00:00,-1,damage,10027
25105,27,175,2025-02-07 00:00:00,-1,expiry,10027
25106,27,5,2024-12-30 00:00:00,-3,damage,10027
25107,27,42,2024-12-28 00:00:00,-1,other,10027
25108,27,168,2025-02-01 00:00:00,-2,transfer_out,10027
25109,27,52,2025-04-11 00:00:00,-1,employee_meal,10027
25110,27,176,2025-03-02 00:00:00,-1,damage,10027
25111,27,92,2025-01-09 00:00:00,-6,expiry,10027
25112,27,106,2024-11-26 00:00:00,-1,employee_meal,10027
25113,27,9,2025-04-29 00:00:00,-1,damage,10027
25114,27,177,2025-04-08 00:00:00,-3,damage,10027
25115,27,35,2024-11-18 00:00:00,-1,transfer_out,10027
25116,27,51,2024-11-07 00:00:00,-6,transfer_out,10027
25117,27,115,2025-04-09 00:00:00,-6,other,10027
25118,27,70,2024-12-25 00:00:00,-1,expiry,10027
25119,27,178,2025-04-03 00:00:00,-6,employee_meal,10027
25120,27,72,2024-11-27 00:00:00,-2,employee_meal,10027
25121,27,189,2025-01-25 00:00:00,-1,expiry,10027
25122,27,191,2024-11-15 00:00:00,-1,expiry,10027
25123,27,51,2025-04-20 00:00:00,-1,employee_meal,10027
25124,27,63,2024-11-28 00:00:00,-1,damage,10027
25125,27,191,2025-04-23 00:00:00,-1,transfer_out,10027
25126,27,198,2025-04-10 00:00:00,-2,expiry,10027
25127,27,175,2025-03-19 00:00:00,-6,other,10027
25128,27,5,2024-11-03 00:00:00,-1,damage,10027
25129,27,168,2024-11-17 00:00:00,-1,transfer_out,10027
25130,27,196,2024-11-04 00:00:00,-1,damage,10027
25131,27,165,2025-02-24 00:00:00,-1,expiry,10027
25132,27,24,2024-11-19 00:00:00,-1,damage,10027
25133,27,128,2025-03-18 00:00:00,-1,damage,10027
25134,27,188,2025-03-05 00:00:00,-2,expiry,10027
25135,27,146,2025-02-13 00:00:00,-3,other,10027
25136,27,74,2025-04-15 00:00:00,-1,transfer_out,10027
25137,27,122,2024-12-21 00:00:00,-1,expiry,10027
25138,27,191,2025-01-02 00:00:00,-2,employee_meal,10027
25139,27,44,2025-02-28 00:00:00,-2,expiry,10027
25140,27,45,2024-12-10 00:00:00,-1,expiry,10027
25141,27,192,2025-04-24 00:00:00,-1,expiry,10027
25142,27,177,2025-01-02 00:00:00,-1,transfer_out,10027
25143,27,117,2025-01-06 00:00:00,-1,damage,10027
25144,27,70,2024-11-08 00:00:00,-2,expiry,10027
25145,27,94,2025-01-04 00:00:00,-1,transfer_out,10027
25146,27,38,2024-11-13 00:00:00,-1,employee_meal,10027
25147,27,115,2025-02-14 00:00:00,-3,expiry,10027
25148,27,110,2024-12-28 00:00:00,-2,expiry,10027
25149,27,31,2025-01-04 00:00:00,-1,damage,10027
25150,27,180,2025-04-05 00:00:00,-1,transfer_out,10027
25151,27,123,2025-01-05 00:00:00,-6,employee_meal,10027
25152,27,137,2025-02-24 00:00:00,-2,expiry,10027
25153,27,196,2025-02-25 00:00:00,-1,damage,10027
25154,27,7,2024-12-15 00:00:00,-1,expiry,10027
25155,27,81,2025-04-28 00:00:00,-1,expiry,10027
25156,27,200,2025-04-05 00:00:00,-1,expiry,10027
25157,27,84,2024-12-08 00:00:00,-1,damage,10027
25158,27,10,2025-01-05 00:00:00,-1,expiry,10027
25159,27,120,2025-03-03 00:00:00,-2,damage,10027
25160,27,13,2025-03-22 00:00:00,-1,expiry,10027
25161,27,85,2025-04-01 00:00:00,-1,transfer_out,10027
25162,27,135,2025-01-25 00:00:00,-1,expiry,10027
25163,27,120,2025-04-22 00:00:00,-1,damage,10027
25164,27,191,2025-01-10 00:00:00,-1,expiry,10027
25165,27,194,2024-11-04 00:00:00,-1,transfer_out,10027
25166,27,10,2024-11-26 00:00:00,-2,transfer_out,10027
25167,27,131,2025-03-19 00:00:00,-2,damage,10027
25168,27,5,2024-11-22 00:00:00,-1,expiry,10027
25169,27,97,2025-02-22 00:00:00,-3,damage,10027
25170,27,12,2025-03-06 00:00:00,-2,damage,10027
25171,27,22,2024-11-13 00:00:00,-6,damage,10027
25172,27,195,2024-11-25 00:00:00,-6,damage,10027
25173,27,195,2025-01-12 00:00:00,-1,damage,10027
25174,27,27,2025-03-14 00:00:00,-2,employee_meal,10027
25175,27,7,2025-04-18 00:00:00,-1,transfer_out,10027
25176,27,111,2025-02-17 00:00:00,-1,transfer_out,10027
25177,27,112,2024-11-18 00:00:00,-2,expiry,10027
25178,27,138,2025-04-28 00:00:00,-2,expiry,10027
25179,27,105,2024-11-07 00:00:00,-2,expiry,10027
25180,27,51,2024-11-25 00:00:00,-1,damage,10027
25181,27,8,2025-02-25 00:00:00,-1,expiry,10027
25182,27,69,2025-02-12 00:00:00,-1,other,10027
25183,27,112,2024-11-04 00:00:00,-1,expiry,10027
