shift_id,employee_id,store_id,shift_start_timestamp,shift_end_timestamp,shift_classification
12931,20208,18,2025-03-19 16:00:00,2025-03-19 23:00:00,evening
12932,20215,18,2025-03-19 23:00:00,2025-03-20 05:00:00,overnight
12933,20210,18,2025-03-20 05:00:00,2025-03-20 11:00:00,morning
12934,20212,18,2025-03-20 11:00:00,2025-03-20 16:00:00,midday
12935,20203,18,2025-03-20 16:00:00,2025-03-20 23:00:00,evening
12936,20209,18,2025-03-20 23:00:00,2025-03-21 05:00:00,overnight
12937,20204,18,2025-03-21 05:00:00,2025-03-21 11:00:00,morning
12938,20210,18,2025-03-21 11:00:00,2025-03-21 16:00:00,midday
12939,20211,18,2025-03-21 16:00:00,2025-03-21 23:00:00,evening
12940,20213,18,2025-03-21 23:00:00,2025-03-22 05:00:00,overnight
12941,20205,18,2025-03-22 05:00:00,2025-03-22 11:00:00,morning
12942,20204,18,2025-03-22 11:00:00,2025-03-22 16:00:00,midday
12943,20211,18,2025-03-22 16:00:00,2025-03-22 23:00:00,evening
12944,20207,18,2025-03-22 23:00:00,2025-03-23 05:00:00,overnight
12945,20211,18,2025-03-23 05:00:00,2025-03-23 11:00:00,morning
12946,20214,18,2025-03-23 11:00:00,2025-03-23 16:00:00,midday
12947,20210,18,2025-03-23 16:00:00,2025-03-23 23:00:00,evening
12948,20208,18,2025-03-23 23:00:00,2025-03-24 05:00:00,overnight
12949,20205,18,2025-03-24 05:00:00,2025-03-24 11:00:00,morning
12950,20204,18,2025-03-24 11:00:00,2025-03-24 16:00:00,midday
12951,20211,18,2025-03-24 16:00:00,2025-03-24 23:00:00,evening
12952,20205,18,2025-03-24 23:00:00,2025-03-25 05:00:00,overnight
12953,20204,18,2025-03-25 05:00:00,2025-03-25 11:00:00,morning
12954,20213,18,2025-03-25 11:00:00,2025-03-25 16:00:00,midday
12955,20204,18,2025-03-25 16:00:00,2025-03-25 23:00:00,evening
12956,20213,18,2025-03-25 23:00:00,2025-03-26 05:00:00,overnight
12957,20215,18,2025-03-26 05:00:00,2025-03-26 11:00:00,morning
12958,20214,18,2025-03-26 11:00:00,2025-03-26 16:00:00,midday
12959,20210,18,2025-03-26 16:00:00,2025-03-26 23:00:00,evening
12960,20205,18,2025-03-26 23:00:00,2025-03-27 05:00:00,overnight
12961,20210,18,2025-03-27 05:00:00,2025-03-27 11:00:00,morning
12962,20213,18,2025-03-27 11:00:00,2025-03-27 16:00:00,midday
12963,20211,18,2025-03-27 16:00:00,2025-03-27 23:00:00,evening
12964,20206,18,2025-03-27 23:00:00,2025-03-28 05:00:00,overnight
12965,20208,18,2025-03-28 05:00:00,2025-03-28 11:00:00,morning
12966,20215,18,2025-03-28 11:00:00,2025-03-28 16:00:00,midday
12967,20206,18,2025-03-28 16:00:00,2025-03-28 23:00:00,evening
12968,20202,18,2025-03-28 23:00:00,2025-03-29 05:00:00,overnight
12969,20203,18,2025-03-29 05:00:00,2025-03-29 11:00:00,morning
12970,20212,18,2025-03-29 11:00:00,2025-03-29 16:00:00,midday
12971,20206,18,2025-03-29 16:00:00,2025-03-29 23:00:00,evening
12972,20207,18,2025-03-29 23:00:00,2025-03-30 05:00:00,overnight
12973,20208,18,2025-03-30 05:00:00,2025-03-30 11:00:00,morning
12974,20203,18,2025-03-30 11:00:00,2025-03-30 16:00:00,midday
12975,20211,18,2025-03-30 16:00:00,2025-03-30 23:00:00,evening
12976,20210,18,2025-03-30 23:00:00,2025-03-31 05:00:00,overnight
12977,20207,18,2025-03-31 05:00:00,2025-03-31 11:00:00,morning
12978,20203,18,2025-03-31 11:00:00,2025-03-31 16:00:00,midday
12979,20203,18,2025-03-31 16:00:00,2025-03-31 23:00:00,evening
12980,20204,18,2025-03-31 23:00:00,2025-04-01 05:00:00,overnight
12981,20202,18,2025-04-01 05:00:00,2025-04-01 11:00:00,morning
12982,20210,18,2025-04-01 11:00:00,2025-04-01 16:00:00,midday
12983,20215,18,2025-04-01 16:00:00,2025-04-01 23:00:00,evening
12984,20211,18,2025-04-01 23:00:00,2025-04-02 05:00:00,overnight
12985,20212,18,2025-04-02 05:00:00,2025-04-02 11:00:00,morning
12986,20205,18,2025-04-02 11:00:00,2025-04-02 16:00:00,midday
12987,20206,18,2025-04-02 16:00:00,2025-04-02 23:00:00,evening
12988,20208,18,2025-04-02 23:00:00,2025-04-03 05:00:00,overnight
12989,20202,18,2025-04-03 05:00:00,2025-04-03 11:00:00,morning
12990,20204,18,2025-04-03 11:00:00,2025-04-03 16:00:00,midday
12991,20215,18,2025-04-03 16:00:00,2025-04-03 23:00:00,evening
12992,20204,18,2025-04-03 23:00:00,2025-04-04 05:00:00,overnight
12993,20203,18,2025-04-04 05:00:00,2025-04-04 11:00:00,morning
12994,20209,18,2025-04-04 11:00:00,2025-04-04 16:00:00,midday
12995,20206,18,2025-04-04 16:00:00,2025-04-04 23:00:00,evening
12996,20202,18,2025-04-04 23:00:00,2025-04-05 05:00:00,overnight
12997,20213,18,2025-04-05 05:00:00,2025-04-05 11:00:00,morning
12998,20203,18,2025-04-05 11:00:00,2025-04-05 16:00:00,midday
12999,20202,18,2025-04-05 16:00:00,2025-04-05 23:00:00,evening
13000,20207,18,2025-04-05 23:00:00,2025-04-06 05:00:00,overnight
13001,20210,18,2025-04-06 05:00:00,2025-04-06 11:00:00,morning
13002,20212,18,2025-04-06 11:00:00,2025-04-06 16:00:00,midday
13003,20208,18,2025-04-06 16:00:00,2025-04-06 23:00:00,evening
13004,20206,18,2025-04-06 23:00:00,2025-04-07 05:00:00,overnight
13005,20213,18,2025-04-07 05:00:00,2025-04-07 11:00:00,morning
13006,20214,18,2025-04-07 11:00:00,2025-04-07 16:00:00,midday
13007,20204,18,2025-04-07 16:00:00,2025-04-07 23:00:00,evening
13008,20213,18,2025-04-07 23:00:00,2025-04-08 05:00:00,overnight
13009,20213,18,2025-04-08 05:00:00,2025-04-08 11:00:00,morning
13010,20209,18,2025-04-08 11:00:00,2025-04-08 16:00:00,midday
13011,20211,18,2025-04-08 16:00:00,2025-04-08 23:00:00,evening
13012,20205,18,2025-04-08 23:00:00,2025-04-09 05:00:00,overnight
13013,20210,18,2025-04-09 05:00:00,2025-04-09 11:00:00,morning
13014,20206,18,2025-04-09 11:00:00,2025-04-09 16:00:00,midday
13015,20215,18,2025-04-09 16:00:00,2025-04-09 23:00:00,evening
13016,20207,18,2025-04-09 23:00:00,2025-04-10 05:00:00,overnight
13017,20206,18,2025-04-10 05:00:00,2025-04-10 11:00:00,morning
13018,20211,18,2025-04-10 11:00:00,2025-04-10 16:00:00,midday
13019,20213,18,2025-04-10 16:00:00,2025-04-10 23:00:00,evening
13020,20212,18,2025-04-10 23:00:00,2025-04-11 05:00:00,overnight
13021,20208,18,2025-04-11 05:00:00,2025-04-11 11:00:00,morning
13022,20208,18,2025-04-11 11:00:00,2025-04-11 16:00:00,midday
13023,20202,18,2025-04-11 16:00:00,2025-04-11 23:00:00,evening
13024,20203,18,2025-04-11 23:00:00,2025-04-12 05:00:00,overnight
13025,20208,18,2025-04-12 05:00:00,2025-04-12 11:00:00,morning
13026,20209,18,2025-04-12 11:00:00,2025-04-12 16:00:00,midday
13027,20205,18,2025-04-12 16:00:00,2025-04-12 23:00:00,evening
13028,20207,18,2025-04-12 23:00:00,2025-04-13 05:00:00,overnight
13029,20212,18,2025-04-13 05:00:00,2025-04-13 11:00:00,morning
13030,20213,18,2025-04-13 11:00:00,2025-04-13 16:00:00,midday
13031,20211,18,2025-04-13 16:00:00,2025-04-13 23:00:00,evening
13032,20204,18,2025-04-13 23:00:00,2025-04-14 05:00:00,overnight
13033,20208,18,2025-04-14 05:00:00,2025-04-14 11:00:00,morning
13034,20212,18,2025-04-14 11:00:00,2025-04-14 16:00:00,midday
13035,20204,18,2025-04-14 16:00:00,2025-04-14 23:00:00,evening
13036,20212,18,2025-04-14 23:00:00,2025-04-15 05:00:00,overnight
13037,20208,18,2025-04-15 05:00:00,2025-04-15 11:00:00,morning
13038,20213,18,2025-04-15 11:00:00,2025-04-15 16:00:00,midday
13039,20212,18,2025-04-15 16:00:00,2025-04-15 23:00:00,evening
13040,20213,18,2025-04-15 23:00:00,2025-04-16 05:00:00,overnight
13041,20212,18,2025-04-16 05:00:00,2025-04-16 11:00:00,morning
13042,20209,18,2025-04-16 11:00:00,2025-04-16 16:00:00,midday
13043,20204,18,2025-04-16 16:00:00,2025-04-16 23:00:00,evening
13044,20203,18,2025-04-16 23:00:00,2025-04-17 05:00:00,overnight
13045,20213,18,2025-04-17 05:00:00,2025-04-17 11:00:00,morning
13046,20207,18,2025-04-17 11:00:00,2025-04-17 16:00:00,midday
13047,20205,18,2025-04-17 16:00:00,2025-04-17 23:00:00,evening
13048,20209,18,2025-04-17 23:00:00,2025-04-18 05:00:00,overnight
13049,20214,18,2025-04-18 05:00:00,2025-04-18 11:00:00,morning
13050,20215,18,2025-04-18 11:00:00,2025-04-18 16:00:00,midday
13051,20203,18,2025-04-18 16:00:00,2025-04-18 23:00:00,evening
13052,20205,18,2025-04-18 23:00:00,2025-04-19 05:00:00,overnight
13053,20203,18,2025-04-19 05:00:00,2025-04-19 11:00:00,morning
13054,20215,18,2025-04-19 11:00:00,2025-04-19 16:00:00,midday
13055,20203,18,2025-04-19 16:00:00,2025-04-19 23:00:00,evening
13056,20203,18,2025-04-19 23:00:00,2025-04-20 05:00:00,overnight
13057,20202,18,2025-04-20 05:00:00,2025-04-20 11:00:00,morning
13058,20205,18,2025-04-20 11:00:00,2025-04-20 16:00:00,midday
13059,20203,18,2025-04-20 16:00:00,2025-04-20 23:00:00,evening
13060,20210,18,2025-04-20 23:00:00,2025-04-21 05:00:00,overnight
13061,20210,18,2025-04-21 05:00:00,2025-04-21 11:00:00,morning
13062,20212,18,2025-04-21 11:00:00,2025-04-21 16:00:00,midday
13063,20212,18,2025-04-21 16:00:00,2025-04-21 23:00:00,evening
13064,20208,18,2025-04-21 23:00:00,2025-04-22 05:00:00,overnight
13065,20207,18,2025-04-22 05:00:00,2025-04-22 11:00:00,morning
13066,20213,18,2025-04-22 11:00:00,2025-04-22 16:00:00,midday
13067,20204,18,2025-04-22 16:00:00,2025-04-22 23:00:00,evening
13068,20215,18,2025-04-22 23:00:00,2025-04-23 05:00:00,overnight
13069,20213,18,2025-04-23 05:00:00,2025-04-23 11:00:00,morning
13070,20215,18,2025-04-23 11:00:00,2025-04-23 16:00:00,midday
13071,20208,18,2025-04-23 16:00:00,2025-04-23 23:00:00,evening
13072,20202,18,2025-04-23 23:00:00,2025-04-24 05:00:00,overnight
13073,20210,18,2025-04-24 05:00:00,2025-04-24 11:00:00,morning
13074,20205,18,2025-04-24 11:00:00,2025-04-24 16:00:00,midday
13075,20207,18,2025-04-24 16:00:00,2025-04-24 23:00:00,evening
13076,20207,18,2025-04-24 23:00:00,2025-04-25 05:00:00,overnight
13077,20212,18,2025-04-25 05:00:00,2025-04-25 11:00:00,morning
13078,20204,18,2025-04-25 11:00:00,2025-04-25 16:00:00,midday
13079,20205,18,2025-04-25 16:00:00,2025-04-25 23:00:00,evening
13080,20214,18,2025-04-25 23:00:00,2025-04-26 05:00:00,overnight
13081,20212,18,2025-04-26 05:00:00,2025-04-26 11:00:00,morning
13082,20211,18,2025-04-26 11:00:00,2025-04-26 16:00:00,midday
13083,20204,18,2025-04-26 16:00:00,2025-04-26 23:00:00,evening
13084,20214,18,2025-04-26 23:00:00,2025-04-27 05:00:00,overnight
13085,20207,18,2025-04-27 05:00:00,2025-04-27 11:00:00,morning
13086,20202,18,2025-04-27 11:00:00,2025-04-27 16:00:00,midday
13087,20209,18,2025-04-27 16:00:00,2025-04-27 23:00:00,evening
13088,20209,18,2025-04-27 23:00:00,2025-04-28 05:00:00,overnight
13089,20210,18,2025-04-28 05:00:00,2025-04-28 11:00:00,morning
13090,20207,18,2025-04-28 11:00:00,2025-04-28 16:00:00,midday
13091,20202,18,2025-04-28 16:00:00,2025-04-28 23:00:00,evening
13092,20204,18,2025-04-28 23:00:00,2025-04-29 05:00:00,overnight
13093,20202,18,2025-04-29 05:00:00,2025-04-29 11:00:00,morning
13094,20214,18,2025-04-29 11:00:00,2025-04-29 16:00:00,midday
13095,20206,18,2025-04-29 16:00:00,2025-04-29 23:00:00,evening
13096,20204,18,2025-04-29 23:00:00,2025-04-30 05:00:00,overnight
13097,20215,18,2025-04-30 05:00:00,2025-04-30 11:00:00,morning
13098,20203,18,2025-04-30 11:00:00,2025-04-30 16:00:00,midday
13099,20204,18,2025-04-30 16:00:00,2025-04-30 23:00:00,evening
13100,20210,18,2025-04-30 23:00:00,2025-05-01 05:00:00,overnight
13101,20212,18,2025-05-01 05:00:00,2025-05-01 11:00:00,morning
13102,20209,18,2025-05-01 11:00:00,2025-05-01 16:00:00,midday
13103,20214,18,2025-05-01 16:00:00,2025-05-01 23:00:00,evening
13104,20204,18,2025-05-01 23:00:00,2025-05-02 05:00:00,overnight
13105,20226,19,2024-11-01 05:00:00,2024-11-01 11:00:00,morning
13106,20217,19,2024-11-01 11:00:00,2024-11-01 16:00:00,midday
13107,20220,19,2024-11-01 16:00:00,2024-11-01 23:00:00,evening
13108,20216,19,2024-11-01 23:00:00,2024-11-02 05:00:00,overnight
13109,20219,19,2024-11-02 05:00:00,2024-11-02 11:00:00,morning
13110,20223,19,2024-11-02 11:00:00,2024-11-02 16:00:00,midday
13111,20216,19,2024-11-02 16:00:00,2024-11-02 23:00:00,evening
13112,20220,19,2024-11-02 23:00:00,2024-11-03 05:00:00,overnight
13113,20219,19,2024-11-03 05:00:00,2024-11-03 11:00:00,morning
13114,20221,19,2024-11-03 11:00:00,2024-11-03 16:00:00,midday
13115,20222,19,2024-11-03 16:00:00,2024-11-03 23:00:00,evening
13116,20224,19,2024-11-03 23:00:00,2024-11-04 05:00:00,overnight
13117,20216,19,2024-11-04 05:00:00,2024-11-04 11:00:00,morning
13118,20226,19,2024-11-04 11:00:00,2024-11-04 16:00:00,midday
13119,20225,19,2024-11-04 16:00:00,2024-11-04 23:00:00,evening
13120,20219,19,2024-11-04 23:00:00,2024-11-05 05:00:00,overnight
13121,20221,19,2024-11-05 05:00:00,2024-11-05 11:00:00,morning
13122,20225,19,2024-11-05 11:00:00,2024-11-05 16:00:00,midday
13123,20222,19,2024-11-05 16:00:00,2024-11-05 23:00:00,evening
13124,20222,19,2024-11-05 23:00:00,2024-11-06 05:00:00,overnight
13125,20223,19,2024-11-06 05:00:00,2024-11-06 11:00:00,morning
13126,20225,19,2024-11-06 11:00:00,2024-11-06 16:00:00,midday
13127,20223,19,2024-11-06 16:00:00,2024-11-06 23:00:00,evening
13128,20223,19,2024-11-06 23:00:00,2024-11-07 05:00:00,overnight
13129,20223,19,2024-11-07 05:00:00,2024-11-07 11:00:00,morning
13130,20223,19,2024-11-07 11:00:00,2024-11-07 16:00:00,midday
13131,20221,19,2024-11-07 16:00:00,2024-11-07 23:00:00,evening
13132,20224,19,2024-11-07 23:00:00,2024-11-08 05:00:00,overnight
13133,20218,19,2024-11-08 05:00:00,2024-11-08 11:00:00,morning
13134,20221,19,2024-11-08 11:00:00,2024-11-08 16:00:00,midday
13135,20220,19,2024-11-08 16:00:00,2024-11-08 23:00:00,evening
13136,20223,19,2024-11-08 23:00:00,2024-11-09 05:00:00,overnight
13137,20219,19,2024-11-09 05:00:00,2024-11-09 11:00:00,morning
13138,20219,19,2024-11-09 11:00:00,2024-11-09 16:00:00,midday
13139,20225,19,2024-11-09 16:00:00,2024-11-09 23:00:00,evening
13140,20226,19,2024-11-09 23:00:00,2024-11-10 05:00:00,overnight
13141,20225,19,2024-11-10 05:00:00,2024-11-10 11:00:00,morning
13142,20220,19,2024-11-10 11:00:00,2024-11-10 16:00:00,midday
13143,20226,19,2024-11-10 16:00:00,2024-11-10 23:00:00,evening
13144,20221,19,2024-11-10 23:00:00,2024-11-11 05:00:00,overnight
13145,20226,19,2024-11-11 05:00:00,2024-11-11 11:00:00,morning
13146,20219,19,2024-11-11 11:00:00,2024-11-11 16:00:00,midday
13147,20217,19,2024-11-11 16:00:00,2024-11-11 23:00:00,evening
13148,20217,19,2024-11-11 23:00:00,2024-11-12 05:00:00,overnight
13149,20218,19,2024-11-12 05:00:00,2024-11-12 11:00:00,morning
13150,20217,19,2024-11-12 11:00:00,2024-11-12 16:00:00,midday
13151,20216,19,2024-11-12 16:00:00,2024-11-12 23:00:00,evening
13152,20223,19,2024-11-12 23:00:00,2024-11-13 05:00:00,overnight
13153,20220,19,2024-11-13 05:00:00,2024-11-13 11:00:00,morning
13154,20225,19,2024-11-13 11:00:00,2024-11-13 16:00:00,midday
13155,20216,19,2024-11-13 16:00:00,2024-11-13 23:00:00,evening
13156,20224,19,2024-11-13 23:00:00,2024-11-14 05:00:00,overnight
13157,20223,19,2024-11-14 05:00:00,2024-11-14 11:00:00,morning
13158,20219,19,2024-11-14 11:00:00,2024-11-14 16:00:00,midday
13159,20223,19,2024-11-14 16:00:00,2024-11-14 23:00:00,evening
13160,20225,19,2024-11-14 23:00:00,2024-11-15 05:00:00,overnight
13161,20222,19,2024-11-15 05:00:00,2024-11-15 11:00:00,morning
13162,20226,19,2024-11-15 11:00:00,2024-11-15 16:00:00,midday
13163,20226,19,2024-11-15 16:00:00,2024-11-15 23:00:00,evening
13164,20222,19,2024-11-15 23:00:00,2024-11-16 05:00:00,overnight
13165,20216,19,2024-11-16 05:00:00,2024-11-16 11:00:00,morning
13166,20221,19,2024-11-16 11:00:00,2024-11-16 16:00:00,midday
13167,20219,19,2024-11-16 16:00:00,2024-11-16 23:00:00,evening
13168,20225,19,2024-11-16 23:00:00,2024-11-17 05:00:00,overnight
13169,20225,19,2024-11-17 05:00:00,2024-11-17 11:00:00,morning
13170,20225,19,2024-11-17 11:00:00,2024-11-17 16:00:00,midday
13171,20226,19,2024-11-17 16:00:00,2024-11-17 23:00:00,evening
13172,20217,19,2024-11-17 23:00:00,2024-11-18 05:00:00,overnight
13173,20225,19,2024-11-18 05:00:00,2024-11-18 11:00:00,morning
13174,20222,19,2024-11-18 11:00:00,2024-11-18 16:00:00,midday
13175,20224,19,2024-11-18 16:00:00,2024-11-18 23:00:00,evening
13176,20220,19,2024-11-18 23:00:00,2024-11-19 05:00:00,overnight
13177,20223,19,2024-11-19 05:00:00,2024-11-19 11:00:00,morning
13178,20220,19,2024-11-19 11:00:00,2024-11-19 16:00:00,midday
13179,20222,19,2024-11-19 16:00:00,2024-11-19 23:00:00,evening
13180,20222,19,2024-11-19 23:00:00,2024-11-20 05:00:00,overnight
13181,20224,19,2024-11-20 05:00:00,2024-11-20 11:00:00,morning
13182,20218,19,2024-11-20 11:00:00,2024-11-20 16:00:00,midday
13183,20216,19,2024-11-20 16:00:00,2024-11-20 23:00:00,evening
13184,20217,19,2024-11-20 23:00:00,2024-11-21 05:00:00,overnight
13185,20221,19,2024-11-21 05:00:00,2024-11-21 11:00:00,morning
13186,20225,19,2024-11-21 11:00:00,2024-11-21 16:00:00,midday
13187,20225,19,2024-11-21 16:00:00,2024-11-21 23:00:00,evening
13188,20224,19,2024-11-21 23:00:00,2024-11-22 05:00:00,overnight
13189,20218,19,2024-11-22 05:00:00,2024-11-22 11:00:00,morning
13190,20225,19,2024-11-22 11:00:00,2024-11-22 16:00:00,midday
13191,20217,19,2024-11-22 16:00:00,2024-11-22 23:00:00,evening
13192,20226,19,2024-11-22 23:00:00,2024-11-23 05:00:00,overnight
13193,20216,19,2024-11-23 05:00:00,2024-11-23 11:00:00,morning
13194,20217,19,2024-11-23 11:00:00,2024-11-23 16:00:00,midday
13195,20218,19,2024-11-23 16:00:00,2024-11-23 23:00:00,evening
13196,20222,19,2024-11-23 23:00:00,2024-11-24 05:00:00,overnight
13197,20217,19,2024-11-24 05:00:00,2024-11-24 11:00:00,morning
13198,20220,19,2024-11-24 11:00:00,2024-11-24 16:00:00,midday
13199,20217,19,2024-11-24 16:00:00,2024-11-24 23:00:00,evening
13200,20222,19,2024-11-24 23:00:00,2024-11-25 05:00:00,overnight
13201,20225,19,2024-11-25 05:00:00,2024-11-25 11:00:00,morning
13202,20223,19,2024-11-25 11:00:00,2024-11-25 16:00:00,midday
13203,20223,19,2024-11-25 16:00:00,2024-11-25 23:00:00,evening
13204,20223,19,2024-11-25 23:00:00,2024-11-26 05:00:00,overnight
13205,20225,19,2024-11-26 05:00:00,2024-11-26 11:00:00,morning
13206,20224,19,2024-11-26 11:00:00,2024-11-26 16:00:00,midday
13207,20216,19,2024-11-26 16:00:00,2024-11-26 23:00:00,evening
13208,20216,19,2024-11-26 23:00:00,2024-11-27 05:00:00,overnight
13209,20225,19,2024-11-27 05:00:00,2024-11-27 11:00:00,morning
13210,20217,19,2024-11-27 11:00:00,2024-11-27 16:00:00,midday
13211,20226,19,2024-11-27 16:00:00,2024-11-27 23:00:00,evening
13212,20221,19,2024-11-27 23:00:00,2024-11-28 05:00:00,overnight
13213,20216,19,2024-11-28 05:00:00,2024-11-28 11:00:00,morning
13214,20220,19,2024-11-28 11:00:00,2024-11-28 16:00:00,midday
13215,20220,19,2024-11-28 16:00:00,2024-11-28 23:00:00,evening
13216,20219,19,2024-11-28 23:00:00,2024-11-29 05:00:00,overnight
13217,20226,19,2024-11-29 05:00:00,2024-11-29 11:00:00,morning
13218,20220,19,2024-11-29 11:00:00,2024-11-29 16:00:00,midday
13219,20216,19,2024-11-29 16:00:00,2024-11-29 23:00:00,evening
13220,20226,19,2024-11-29 23:00:00,2024-11-30 05:00:00,overnight
13221,20226,19,2024-11-30 05:00:00,2024-11-30 11:00:00,morning
13222,20221,19,2024-11-30 11:00:00,2024-11-30 16:00:00,midday
13223,20222,19,2024-11-30 16:00:00,2024-11-30 23:00:00,evening
13224,20223,19,2024-11-30 23:00:00,2024-12-01 05:00:00,overnight
13225,20217,19,2024-12-01 05:00:00,2024-12-01 11:00:00,morning
13226,20222,19,2024-12-01 11:00:00,2024-12-01 16:00:00,midday
13227,20221,19,2024-12-01 16:00:00,2024-12-01 23:00:00,evening
13228,20224,19,2024-12-01 23:00:00,2024-12-02 05:00:00,overnight
13229,20223,19,2024-12-02 05:00:00,2024-12-02 11:00:00,morning
13230,20226,19,2024-12-02 11:00:00,2024-12-02 16:00:00,midday
13231,20219,19,2024-12-02 16:00:00,2024-12-02 23:00:00,evening
13232,20224,19,2024-12-02 23:00:00,2024-12-03 05:00:00,overnight
13233,20216,19,2024-12-03 05:00:00,2024-12-03 11:00:00,morning
13234,20226,19,2024-12-03 11:00:00,2024-12-03 16:00:00,midday
13235,20221,19,2024-12-03 16:00:00,2024-12-03 23:00:00,evening
13236,20223,19,2024-12-03 23:00:00,2024-12-04 05:00:00,overnight
13237,20226,19,2024-12-04 05:00:00,2024-12-04 11:00:00,morning
13238,20226,19,2024-12-04 11:00:00,2024-12-04 16:00:00,midday
13239,20219,19,2024-12-04 16:00:00,2024-12-04 23:00:00,evening
13240,20217,19,2024-12-04 23:00:00,2024-12-05 05:00:00,overnight
13241,20226,19,2024-12-05 05:00:00,2024-12-05 11:00:00,morning
13242,20217,19,2024-12-05 11:00:00,2024-12-05 16:00:00,midday
13243,20225,19,2024-12-05 16:00:00,2024-12-05 23:00:00,evening
13244,20216,19,2024-12-05 23:00:00,2024-12-06 05:00:00,overnight
13245,20220,19,2024-12-06 05:00:00,2024-12-06 11:00:00,morning
13246,20221,19,2024-12-06 11:00:00,2024-12-06 16:00:00,midday
13247,20219,19,2024-12-06 16:00:00,2024-12-06 23:00:00,evening
13248,20219,19,2024-12-06 23:00:00,2024-12-07 05:00:00,overnight
13249,20220,19,2024-12-07 05:00:00,2024-12-07 11:00:00,morning
13250,20220,19,2024-12-07 11:00:00,2024-12-07 16:00:00,midday
13251,20224,19,2024-12-07 16:00:00,2024-12-07 23:00:00,evening
13252,20223,19,2024-12-07 23:00:00,2024-12-08 05:00:00,overnight
13253,20224,19,2024-12-08 05:00:00,2024-12-08 11:00:00,morning
13254,20218,19,2024-12-08 11:00:00,2024-12-08 16:00:00,midday
13255,20218,19,2024-12-08 16:00:00,2024-12-08 23:00:00,evening
13256,20216,19,2024-12-08 23:00:00,2024-12-09 05:00:00,overnight
13257,20225,19,2024-12-09 05:00:00,2024-12-09 11:00:00,morning
13258,20221,19,2024-12-09 11:00:00,2024-12-09 16:00:00,midday
13259,20219,19,2024-12-09 16:00:00,2024-12-09 23:00:00,evening
13260,20226,19,2024-12-09 23:00:00,2024-12-10 05:00:00,overnight
13261,20223,19,2024-12-10 05:00:00,2024-12-10 11:00:00,morning
13262,20217,19,2024-12-10 11:00:00,2024-12-10 16:00:00,midday
13263,20226,19,2024-12-10 16:00:00,2024-12-10 23:00:00,evening
13264,20217,19,2024-12-10 23:00:00,2024-12-11 05:00:00,overnight
13265,20222,19,2024-12-11 05:00:00,2024-12-11 11:00:00,morning
13266,20220,19,2024-12-11 11:00:00,2024-12-11 16:00:00,midday
13267,20216,19,2024-12-11 16:00:00,2024-12-11 23:00:00,evening
13268,20222,19,2024-12-11 23:00:00,2024-12-12 05:00:00,overnight
13269,20222,19,2024-12-12 05:00:00,2024-12-12 11:00:00,morning
13270,20225,19,2024-12-12 11:00:00,2024-12-12 16:00:00,midday
13271,20221,19,2024-12-12 16:00:00,2024-12-12 23:00:00,evening
13272,20219,19,2024-12-12 23:00:00,2024-12-13 05:00:00,overnight
13273,20223,19,2024-12-13 05:00:00,2024-12-13 11:00:00,morning
13274,20226,19,2024-12-13 11:00:00,2024-12-13 16:00:00,midday
13275,20217,19,2024-12-13 16:00:00,2024-12-13 23:00:00,evening
13276,20217,19,2024-12-13 23:00:00,2024-12-14 05:00:00,overnight
13277,20217,19,2024-12-14 05:00:00,2024-12-14 11:00:00,morning
13278,20218,19,2024-12-14 11:00:00,2024-12-14 16:00:00,midday
13279,20221,19,2024-12-14 16:00:00,2024-12-14 23:00:00,evening
13280,20216,19,2024-12-14 23:00:00,2024-12-15 05:00:00,overnight
13281,20226,19,2024-12-15 05:00:00,2024-12-15 11:00:00,morning
13282,20217,19,2024-12-15 11:00:00,2024-12-15 16:00:00,midday
13283,20225,19,2024-12-15 16:00:00,2024-12-15 23:00:00,evening
13284,20217,19,2024-12-15 23:00:00,2024-12-16 05:00:00,overnight
13285,20216,19,2024-12-16 05:00:00,2024-12-16 11:00:00,morning
13286,20218,19,2024-12-16 11:00:00,2024-12-16 16:00:00,midday
13287,20225,19,2024-12-16 16:00:00,2024-12-16 23:00:00,evening
13288,20222,19,2024-12-16 23:00:00,2024-12-17 05:00:00,overnight
13289,20216,19,2024-12-17 05:00:00,2024-12-17 11:00:00,morning
13290,20222,19,2024-12-17 11:00:00,2024-12-17 16:00:00,midday
13291,20220,19,2024-12-17 16:00:00,2024-12-17 23:00:00,evening
13292,20224,19,2024-12-17 23:00:00,2024-12-18 05:00:00,overnight
13293,20217,19,2024-12-18 05:00:00,2024-12-18 11:00:00,morning
13294,20216,19,2024-12-18 11:00:00,2024-12-18 16:00:00,midday
13295,20224,19,2024-12-18 16:00:00,2024-12-18 23:00:00,evening
13296,20223,19,2024-12-18 23:00:00,2024-12-19 05:00:00,overnight
13297,20225,19,2024-12-19 05:00:00,2024-12-19 11:00:00,morning
13298,20221,19,2024-12-19 11:00:00,2024-12-19 16:00:00,midday
13299,20220,19,2024-12-19 16:00:00,2024-12-19 23:00:00,evening
13300,20223,19,2024-12-19 23:00:00,2024-12-20 05:00:00,overnight
13301,20223,19,2024-12-20 05:00:00,2024-12-20 11:00:00,morning
13302,20220,19,2024-12-20 11:00:00,2024-12-20 16:00:00,midday
13303,20222,19,2024-12-20 16:00:00,2024-12-20 23:00:00,evening
13304,20216,19,2024-12-20 23:00:00,2024-12-21 05:00:00,overnight
